,importance,feature
42486,0.0,u_cad
42487,0.0,u_can
42488,0.0,u_cap
42489,0.0,u_co
42490,0.0,u_cor
42491,0.0,u_cr
42492,0.0,u_cri
42493,0.0,u_cu
42494,0.0,u_cum
42495,0.0,u_d
42496,0.0,u_da
42497,0.0,u_dam
42498,0.0,u_de
42499,0.0,u_de_
42500,0.0,u_di
42501,0.0,u_dis
42502,0.0,u_du
42503,0.0,u_dur
42504,0.0,u_e
42505,0.0,u_ef
42506,0.0,u_efr
42507,0.0,u_ei
42508,0.0,u_eiu
42509,0.0,u_eo
42510,0.0,u_eo_
42511,0.0,u_et
42512,0.0,u_et_
42513,0.0,u_f
42514,0.0,u_fe
42515,0.0,u_fer
42516,0.0,u_fu
42517,0.0,u_fui
42518,0.0,u_g
42519,0.0,u_ga
42520,0.0,u_gab
42521,0.0,u_i
42522,0.0,u_ie
42523,0.0,u_ier
42524,0.0,u_ies
42525,0.0,u_io
42526,0.0,u_ior
42527,0.0,u_iu
42528,0.0,u_iud
42529,0.0,u_l
42530,0.0,u_lo
42531,0.0,u_loc
42532,0.0,u_m
42533,0.0,u_ma
42534,0.0,u_man
42535,0.0,u_mar
42536,0.0,u_me
42537,0.0,u_men
42538,0.0,u_mi
42539,0.0,u_mii
42540,0.0,u_mo
42541,0.0,u_mon
42542,0.0,u_mu
42543,0.0,u_mul
42544,0.0,u_n
42545,0.0,u_ne
42546,0.0,u_nec
42547,0.0,u_nep
42548,0.0,u_no
42549,0.0,u_non
42550,0.0,u_nu
42551,0.0,u_nun
42552,0.0,u_p
42553,0.0,u_pe
42554,0.0,u_per
42555,0.0,u_pl
42556,0.0,u_plu
42557,0.0,u_pr
42558,0.0,u_pro
42559,0.0,u_q
42560,0.0,u_qu
42561,0.0,u_qua
42562,0.0,u_que
42563,0.0,u_qui
42564,0.0,u_quo
42565,0.0,u_r
42566,0.0,u_re
42567,0.0,u_reg
42568,0.0,u_s
42569,0.0,u_sa
42570,0.0,u_san
42571,0.0,u_si
42572,0.0,u_sil
42573,0.0,u_su
42574,0.0,u_sub
42575,0.0,u_suo
42576,0.0,u_t
42577,0.0,u_te
42578,0.0,u_tem
42579,0.0,u_ter
42580,0.0,u_to
42581,0.0,u_tot
42582,0.0,u_tr
42583,0.0,u_tri
42584,0.0,u_tu
42585,0.0,u_tuo
42586,0.0,u_u
42587,0.0,u_ue
42588,0.0,u_ueh
42589,0.0,u_uen
42590,0.0,u_ui
42591,0.0,u_uid
42592,0.0,u_us
42593,0.0,u_usq
42594,0.0,u_ux
42595,0.0,u_uxo
42596,0.0,ua
42597,0.0,ua_
42598,0.0,ua_a
42599,0.0,ua_ab
42600,0.0,ua_ad
42601,0.0,ua_al
42602,0.0,ua_ap
42603,0.0,ua_aq
42604,0.0,ua_as
42605,0.0,ua_au
42606,0.0,ua_b
42607,0.0,ua_be
42608,0.0,ua_bo
42609,0.0,ua_c
42610,0.0,ua_ca
42611,0.0,ua_ci
42612,0.0,ua_co
42613,0.0,ua_cr
42614,0.0,ua_cu
42615,0.0,ua_d
42616,0.0,ua_de
42617,0.0,ua_di
42618,0.0,ua_do
42619,0.0,ua_e
42620,0.0,ua_en
42621,0.0,ua_er
42622,0.0,ua_es
42623,0.0,ua_et
42624,0.0,ua_f
42625,0.0,ua_fa
42626,0.0,ua_fi
42627,0.0,ua_fl
42628,0.0,ua_fo
42629,0.0,ua_fr
42630,0.0,ua_fu
42631,0.0,ua_h
42632,0.0,ua_ha
42633,0.0,ua_ho
42634,0.0,ua_i
42635,0.0,ua_ib
42636,0.0,ua_ie
42637,0.0,ua_il
42638,0.0,ua_io
42639,0.0,ua_it
42640,0.0,ua_l
42641,0.0,ua_la
42642,0.0,ua_le
42643,0.0,ua_li
42644,0.0,ua_lo
42645,0.0,ua_m
42646,0.0,ua_ma
42647,0.0,ua_me
42648,0.0,ua_mo
42649,0.0,ua_mu
42650,0.0,ua_n
42651,0.0,ua_na
42652,0.0,ua_ne
42653,0.0,ua_no
42654,0.0,ua_o
42655,0.0,ua_ol
42656,0.0,ua_p
42657,0.0,ua_pa
42658,0.0,ua_pe
42659,0.0,ua_pi
42660,0.0,ua_po
42661,0.0,ua_pr
42662,0.0,ua_q
42663,0.0,ua_qu
42664,0.0,ua_r
42665,0.0,ua_re
42666,0.0,ua_ru
42667,0.0,ua_s
42668,0.0,ua_sa
42669,0.0,ua_se
42670,0.0,ua_su
42671,0.0,ua_t
42672,0.0,ua_ta
42673,0.0,ua_te
42674,0.0,ua_ti
42675,0.0,ua_u
42676,0.0,ua_ua
42677,0.0,ua_ub
42678,0.0,ua_ui
42679,0.0,ua_uo
42680,0.0,ua_ux
42681,0.0,uab
42682,0.0,uaba
42683,0.0,uaban
42684,0.0,uabat
42685,0.0,uac
42686,0.0,uaca
42687,0.0,uacan
42688,0.0,uacu
42689,0.0,uacum
42690,0.0,uad
42691,0.0,uada
42692,0.0,uadam
42693,0.0,uade
42694,0.0,uaden
42695,0.0,uadi
42696,0.0,uadis
42697,0.0,uadit
42698,0.0,uadr
42699,0.0,uadra
42700,0.0,uadri
42701,0.0,uadu
42702,0.0,uadum
42703,0.0,uadun
42704,0.0,uag
42705,0.0,uagi
42706,0.0,uagie
42707,0.0,ual
42708,0.0,uala
42709,0.0,ualam
42710,0.0,ualan
42711,0.0,ualat
42712,0.0,uald
42713,0.0,ualde
42714,0.0,uale
42715,0.0,uale_
42716,0.0,ualeb
42717,0.0,ualem
42718,0.0,ualen
42719,0.0,ualer
42720,0.0,uales
42721,0.0,uali
42722,0.0,uali_
42723,0.0,ualib
42724,0.0,ualid
42725,0.0,ualis
42726,0.0,ualit
42727,0.0,ualo
42728,0.0,ualo_
42729,0.0,ualu
42730,0.0,ualum
42731,0.0005,uam
42732,0.003,uam_
42733,0.0,uam_a
42734,0.0,uam_c
42735,0.0,uam_d
42736,0.0,uam_e
42737,0.0,uam_f
42738,0.0,uam_g
42739,0.0,uam_h
42740,0.0,uam_i
42741,0.0,uam_l
42742,0.0,uam_m
42743,0.0,uam_n
42744,0.0,uam_o
42745,0.0,uam_p
42746,0.0,uam_q
42747,0.0,uam_r
42748,0.0,uam_s
42749,0.0,uam_t
42750,0.0,uam_u
42751,0.0,uamd
42752,0.0,uamda
42753,0.0,uamdi
42754,0.0,uaml
42755,0.0,uamli
42756,0.0,uamp
42757,0.0,uampl
42758,0.0,uamu
42759,0.0,uamui
42760,0.0,uan
42761,0.0,uand
42762,0.0,uanda
42763,0.0,uando
42764,0.0,uani
42765,0.0,uanin
42766,0.0,uant
42767,0.0,uant_
42768,0.0,uante
42769,0.0,uanti
42770,0.0,uantu
42771,0.0,uap
42772,0.0,uapo
42773,0.0,uapor
42774,0.0,uar
42775,0.0,uare
42776,0.0,uare_
42777,0.0,uaren
42778,0.0,uari
42779,0.0,uari_
42780,0.0,uaria
42781,0.0,uarie
42782,0.0,uart
42783,0.0,uarta
42784,0.0,uarte
42785,0.0,uarti
42786,0.0,uartu
42787,0.0,uaru
42788,0.0,uarum
42789,0.0,uas
42790,0.0,uas_
42791,0.0,uas_a
42792,0.0,uas_c
42793,0.0,uas_e
42794,0.0,uas_f
42795,0.0,uas_g
42796,0.0,uas_h
42797,0.0,uas_i
42798,0.0,uas_m
42799,0.0,uas_n
42800,0.0,uas_p
42801,0.0,uas_s
42802,0.0,uas_u
42803,0.0,uasi
42804,0.0,uasi_
42805,0.0,uat
42806,0.0,uat_
42807,0.0,uat_a
42808,0.0,uat_l
42809,0.0,uat_u
42810,0.0,uate
42811,0.0,uater
42812,0.0,uates
42813,0.0,uati
42814,0.0,uatio
42815,0.0,uatis
42816,0.0,uato
42817,0.0,uato_
42818,0.0,uator
42819,0.0,uatu
42820,0.0,uatur
42821,0.0,ub
42822,0.0,ub_
42823,0.0,ub_b
42824,0.0,ub_be
42825,0.0,ub_c
42826,0.0,ub_ca
42827,0.0,ub_ce
42828,0.0,ub_d
42829,0.0,ub_di
42830,0.0,ub_do
42831,0.0,ub_e
42832,0.0,ub_eo
42833,0.0,ub_es
42834,0.0,ub_h
42835,0.0,ub_he
42836,0.0,ub_i
42837,0.0,ub_in
42838,0.0,ub_ip
42839,0.0,ub_m
42840,0.0,ub_ma
42841,0.0,ub_mo
42842,0.0,ub_p
42843,0.0,ub_pe
42844,0.0,ub_po
42845,0.0,ub_q
42846,0.0,ub_qu
42847,0.0,ub_r
42848,0.0,ub_re
42849,0.0,ub_ru
42850,0.0,ub_s
42851,0.0,ub_se
42852,0.0,ub_si
42853,0.0,ub_t
42854,0.0,ub_te
42855,0.0,ub_tu
42856,0.0,ub_u
42857,0.0,ub_ui
42858,0.0,ub_un
42859,0.0,uba
42860,0.0,uban
42861,0.0,ubant
42862,0.0,ubd
42863,0.0,ubdi
42864,0.0,ubdit
42865,0.0,ube
42866,0.0,ubea
42867,0.0,ubeam
42868,0.0,ubeo
42869,0.0,ubeo_
42870,0.0,uber
42871,0.0,ubere
42872,0.0,uberr
42873,0.0,ubert
42874,0.0,ubeu
42875,0.0,ubeum
42876,0.0,ubi
42877,0.0,ubi_
42878,0.0,ubi_a
42879,0.0,ubi_b
42880,0.0,ubi_c
42881,0.0,ubi_d
42882,0.0,ubi_e
42883,0.0,ubi_f
42884,0.0,ubi_h
42885,0.0,ubi_i
42886,0.0,ubi_l
42887,0.0,ubi_m
42888,0.0,ubi_n
42889,0.0,ubi_o
42890,0.0,ubi_p
42891,0.0,ubi_q
42892,0.0,ubi_r
42893,0.0,ubi_s
42894,0.0,ubi_t
42895,0.0,ubi_u
42896,0.0,ubia
42897,0.0,ubia_
42898,0.0,ubiam
42899,0.0,ubian
42900,0.0,ubic
42901,0.0,ubici
42902,0.0,ubicu
42903,0.0,ubie
42904,0.0,ubie_
42905,0.0,ubiec
42906,0.0,ubil
42907,0.0,ubili
42908,0.0,ubio
42909,0.0,ubio_
42910,0.0,ubios
42911,0.0,ubit
42912,0.0,ubiti
42913,0.0,ubito
42914,0.0,ubiu
42915,0.0,ubiug
42916,0.0,ubium
42917,0.0,ubl
42918,0.0,ubli
42919,0.0,ublim
42920,0.0,ubr
42921,0.0,ubri
42922,0.0,ubri_
42923,0.0,ubris
42924,0.0,ubro
42925,0.0,ubro_
42926,0.0,ubru
42927,0.0,ubrum
42928,0.0,ubs
42929,0.0,ubse
42930,0.0,ubsed
42931,0.0,ubsi
42932,0.0,ubsid
42933,0.0,ubsis
42934,0.0,ubst
42935,0.0,ubsta
42936,0.0,ubt
42937,0.0,ubte
42938,0.0,ubter
42939,0.0,ubti
42940,0.0,ubtil
42941,0.0,ubtu
42942,0.0,ubtus
42943,0.0,ubu
42944,0.0,ubue
42945,0.0,ubuer
42946,0.0,ubus
42947,0.0,ubus_
42948,0.001,uc
42949,0.001,uc_
42950,0.0,uc_a
42951,0.0,uc_a_
42952,0.0,uc_ap
42953,0.0,uc_c
42954,0.0,uc_ce
42955,0.0,uc_co
42956,0.0,uc_cu
42957,0.0,uc_d
42958,0.0,uc_di
42959,0.0,uc_du
42960,0.0,uc_e
42961,0.0,uc_ed
42962,0.0,uc_ei
42963,0.0,uc_en
42964,0.0,uc_f
42965,0.0,uc_fe
42966,0.0,uc_h
42967,0.0,uc_ha
42968,0.0,uc_ho
42969,0.0,uc_i
42970,0.0,uc_ib
42971,0.0,uc_in
42972,0.0,uc_it
42973,0.0,uc_m
42974,0.0,uc_ma
42975,0.0,uc_mi
42976,0.0,uc_mo
42977,0.0,uc_n
42978,0.0,uc_na
42979,0.0,uc_o
42980,0.0,uc_os
42981,0.0,uc_p
42982,0.0,uc_pa
42983,0.0,uc_po
42984,0.0,uc_q
42985,0.0,uc_qu
42986,0.0,uc_r
42987,0.0,uc_ru
42988,0.0,uc_s
42989,0.0,uc_si
42990,0.0,uc_so
42991,0.0,uc_su
42992,0.0,uc_t
42993,0.0,uc_te
42994,0.0,uc_tr
42995,0.0,uc_u
42996,0.0,uc_ua
42997,0.0,uc_ue
42998,0.0,uc_ui
42999,0.0,uc_ul
43000,0.0,uc_us
43001,0.0,uca
43002,0.0,uca_
43003,0.0,uca_a
43004,0.0,uca_c
43005,0.0,uca_d
43006,0.0,uca_e
43007,0.0,uca_i
43008,0.0,uca_m
43009,0.0,uca_s
43010,0.0,ucam
43011,0.0,ucam_
43012,0.0,ucan
43013,0.0,ucana
43014,0.0,ucano
43015,0.0,ucar
43016,0.0,ucaru
43017,0.0,ucas
43018,0.0,ucas_
43019,0.0,ucc
43020,0.0,ucca
43021,0.0,ucca_
43022,0.0,ucce
43023,0.0,ucces
43024,0.0,ucci
43025,0.0,uccid
43026,0.0,ucd
43027,0.0,ucdu
43028,0.0,ucduc
43029,0.0,uce
43030,0.0,uce_
43031,0.0,uce_c
43032,0.0,uce_d
43033,0.0,uce_e
43034,0.0,uce_h
43035,0.0,uce_i
43036,0.0,uce_m
43037,0.0,uce_p
43038,0.0,uce_q
43039,0.0,uce_s
43040,0.0,uce_u
43041,0.0,uceb
43042,0.0,uceba
43043,0.0,ucem
43044,0.0,ucem_
43045,0.0,ucen
43046,0.0,ucens
43047,0.0,ucent
43048,0.0,ucer
43049,0.0,ucere
43050,0.0,uces
43051,0.0,uces_
43052,0.0,ucet
43053,0.0,ucet_
43054,0.0,uci
43055,0.0,uci_
43056,0.0,uci_c
43057,0.0,uci_i
43058,0.0,uci_p
43059,0.0,uci_s
43060,0.0,uci_u
43061,0.0,ucid
43062,0.0,ucidi
43063,0.0,ucie
43064,0.0,ucie_
43065,0.0,ucif
43066,0.0,ucifi
43067,0.0,ucis
43068,0.0,ucis_
43069,0.0,ucit
43070,0.0,ucit_
43071,0.0,ucitu
43072,0.0,uciu
43073,0.0,uciun
43074,0.0,uco
43075,0.0,ucod
43076,0.0,ucodo
43077,0.0,ucos
43078,0.0,ucos_
43079,0.001,uct
43080,0.0,ucta
43081,0.0,ucta_
43082,0.0,uctam
43083,0.0,uctas
43084,0.0,uctat
43085,0.0,ucti
43086,0.0,uctib
43087,0.0,uctio
43088,0.0,ucto
43089,0.0,uctor
43090,0.0005,uctu
43091,0.0,uctu_
43092,0.0,uctum
43093,0.0,uctur
43094,0.0,uctus
43095,0.0,ucu
43096,0.0,ucum
43097,0.0,ucum_
43098,0.0,ucume
43099,0.0,ucun
43100,0.0,ucunt
43101,0.0,ucus
43102,0.0,ucusq
43103,0.0,ud
43104,0.001,ud_
43105,0.0,ud_a
43106,0.0,ud_ab
43107,0.0,ud_ad
43108,0.0,ud_al
43109,0.0,ud_ap
43110,0.0,ud_b
43111,0.0,ud_bo
43112,0.0,ud_bu
43113,0.0,ud_c
43114,0.0,ud_ca
43115,0.0,ud_ci
43116,0.0,ud_co
43117,0.0,ud_d
43118,0.0,ud_de
43119,0.0,ud_di
43120,0.0,ud_e
43121,0.0,ud_ea
43122,0.0,ud_ed
43123,0.0,ud_eg
43124,0.0,ud_en
43125,0.0,ud_eo
43126,0.0,ud_es
43127,0.0,ud_et
43128,0.0,ud_eu
43129,0.0,ud_ex
43130,0.0,ud_f
43131,0.0,ud_fa
43132,0.0,ud_g
43133,0.0,ud_ge
43134,0.0,ud_gu
43135,0.0,ud_i
43136,0.0,ud_id
43137,0.0,ud_ie
43138,0.0,ud_il
43139,0.0,ud_in
43140,0.0,ud_ip
43141,0.0,ud_is
43142,0.0,ud_it
43143,0.0,ud_l
43144,0.0,ud_la
43145,0.0,ud_lo
43146,0.0,ud_m
43147,0.0,ud_ma
43148,0.0,ud_me
43149,0.0,ud_mi
43150,0.0,ud_mo
43151,0.0,ud_mu
43152,0.0,ud_n
43153,0.0,ud_ni
43154,0.0,ud_no
43155,0.0,ud_o
43156,0.0,ud_od
43157,0.0,ud_om
43158,0.0,ud_op
43159,0.0,ud_p
43160,0.0,ud_pa
43161,0.0,ud_pr
43162,0.0,ud_q
43163,0.0,ud_qu
43164,0.0,ud_r
43165,0.0,ud_re
43166,0.0,ud_ri
43167,0.0,ud_s
43168,0.0,ud_sc
43169,0.0,ud_se
43170,0.0,ud_si
43171,0.0,ud_su
43172,0.0,ud_t
43173,0.0,ud_te
43174,0.0,ud_ti
43175,0.0,ud_to
43176,0.0,ud_u
43177,0.0,ud_ua
43178,0.0,uda
43179,0.0,uda_
43180,0.0,uda_a
43181,0.0,uda_c
43182,0.0,uda_e
43183,0.0,uda_f
43184,0.0,uda_h
43185,0.0,uda_i
43186,0.0,uda_p
43187,0.0,uda_q
43188,0.0,uda_s
43189,0.0,uda_u
43190,0.0,udam
43191,0.0,udam_
43192,0.0,udan
43193,0.0,udant
43194,0.0,udar
43195,0.0,udare
43196,0.0,udari
43197,0.0,udas
43198,0.0,udas_
43199,0.0,ude
43200,0.0,ude_
43201,0.0,ude_e
43202,0.0,ude_q
43203,0.0,ude_s
43204,0.0,ude_u
43205,0.0,udea
43206,0.0,udea_
43207,0.0,udeam
43208,0.0,udeb
43209,0.0,udeba
43210,0.0,udee
43211,0.0,udee_
43212,0.0,udei
43213,0.0,udei_
43214,0.0,udel
43215,0.0,udeli
43216,0.0,uden
43217,0.0,udend
43218,0.0,udent
43219,0.0,udeo
43220,0.0,udeor
43221,0.0,udes
43222,0.0,udes_
43223,0.0,udi
43224,0.0,udi_
43225,0.0,udi_c
43226,0.0,udia
43227,0.0,udiat
43228,0.0,udic
43229,0.0,udica
43230,0.0,udici
43231,0.0,udicu
43232,0.0,udie
43233,0.0,udien
43234,0.0,udier
43235,0.0,udin
43236,0.0,udina
43237,0.0,udine
43238,0.0,udini
43239,0.0,udio
43240,0.0,udios
43241,0.0,udir
43242,0.0,udire
43243,0.0,udit
43244,0.0,udit_
43245,0.0,udita
43246,0.0,uditi
43247,0.0,uditu
43248,0.0,udiu
43249,0.0,udiui
43250,0.0,udiun
43251,0.0,udo
43252,0.0,udo_
43253,0.0,udo_c
43254,0.0,udo_e
43255,0.0,udo_f
43256,0.0,udo_l
43257,0.0,udo_m
43258,0.0,udo_u
43259,0.0,udor
43260,0.0,udor_
43261,0.0,udore
43262,0.0,udu
43263,0.0,udun
43264,0.0,udunt
43265,0.0005,ue
43266,0.0,ue_
43267,0.0,ue_a
43268,0.0,ue_a_
43269,0.0,ue_ab
43270,0.0,ue_ad
43271,0.0,ue_af
43272,0.0,ue_al
43273,0.0,ue_am
43274,0.0,ue_an
43275,0.0,ue_aq
43276,0.0,ue_au
43277,0.0,ue_b
43278,0.0,ue_ba
43279,0.0,ue_be
43280,0.0,ue_bo
43281,0.0,ue_c
43282,0.0,ue_ca
43283,0.0,ue_ce
43284,0.0,ue_ci
43285,0.0,ue_co
43286,0.0,ue_cu
43287,0.0,ue_d
43288,0.0,ue_da
43289,0.0,ue_de
43290,0.0,ue_di
43291,0.0,ue_do
43292,0.0,ue_du
43293,0.0,ue_e
43294,0.0,ue_ed
43295,0.0,ue_ei
43296,0.0,ue_em
43297,0.0,ue_er
43298,0.0,ue_es
43299,0.0,ue_et
43300,0.0,ue_ex
43301,0.0,ue_f
43302,0.0,ue_fa
43303,0.0,ue_fe
43304,0.0,ue_fi
43305,0.0,ue_fl
43306,0.0,ue_fo
43307,0.0,ue_fr
43308,0.0,ue_fu
43309,0.0,ue_g
43310,0.0,ue_ga
43311,0.0,ue_gi
43312,0.0,ue_gr
43313,0.0,ue_h
43314,0.0,ue_ha
43315,0.0,ue_ho
43316,0.0,ue_hu
43317,0.0,ue_i
43318,0.0,ue_ib
43319,0.0,ue_id
43320,0.0,ue_ie
43321,0.0,ue_il
43322,0.0,ue_in
43323,0.0,ue_io
43324,0.0,ue_ip
43325,0.0,ue_is
43326,0.0,ue_it
43327,0.0,ue_iu
43328,0.0,ue_k
43329,0.0,ue_ka
43330,0.0,ue_l
43331,0.0,ue_la
43332,0.0,ue_le
43333,0.0,ue_li
43334,0.0,ue_lo
43335,0.0,ue_m
43336,0.0,ue_ma
43337,0.0,ue_me
43338,0.0,ue_mi
43339,0.0,ue_mo
43340,0.0,ue_mu
43341,0.0,ue_n
43342,0.0,ue_na
43343,0.0,ue_no
43344,0.0,ue_nu
43345,0.0,ue_o
43346,0.0,ue_oc
43347,0.0,ue_ol
43348,0.0,ue_om
43349,0.0,ue_op
43350,0.0,ue_os
43351,0.0,ue_p
43352,0.0,ue_pa
43353,0.0,ue_pe
43354,0.0,ue_pl
43355,0.0,ue_po
43356,0.0,ue_pr
43357,0.0,ue_pu
43358,0.0,ue_q
43359,0.0,ue_qu
43360,0.0,ue_r
43361,0.0,ue_ra
43362,0.0,ue_re
43363,0.0,ue_s
43364,0.0,ue_sa
43365,0.0,ue_sc
43366,0.0,ue_se
43367,0.0,ue_si
43368,0.0,ue_st
43369,0.0,ue_su
43370,0.0,ue_t
43371,0.0,ue_ta
43372,0.0,ue_te
43373,0.0,ue_ti
43374,0.0,ue_to
43375,0.0,ue_tr
43376,0.0,ue_tu
43377,0.0,ue_u
43378,0.0,ue_ua
43379,0.0,ue_ue
43380,0.0,ue_ui
43381,0.0,ue_ul
43382,0.0,ue_un
43383,0.0,ue_uo
43384,0.0,ue_us
43385,0.0,ue_ut
43386,0.0,ueb
43387,0.0,ueba
43388,0.0,ueban
43389,0.0,uec
43390,0.0,uect
43391,0.0,uecte
43392,0.0,ued
43393,0.0,ueda
43394,0.0,uedam
43395,0.0,uedu
43396,0.0,ueduc
43397,0.0,ueh
43398,0.0,uehe
43399,0.0,uehem
43400,0.0,uem
43401,0.0,uem_
43402,0.0,uem_a
43403,0.0,uem_c
43404,0.0,uem_d
43405,0.0,uem_e
43406,0.0,uem_i
43407,0.0,uem_k
43408,0.0,uem_l
43409,0.0,uem_n
43410,0.0,uem_o
43411,0.0,uem_p
43412,0.0,uem_s
43413,0.0,uem_u
43414,0.0,uemb
43415,0.0,uembe
43416,0.0,uemd
43417,0.0,uemda
43418,0.0,ueml
43419,0.0,uemli
43420,0.0,uen
43421,0.0,uen_
43422,0.0,uen_q
43423,0.0,uena
43424,0.0,uenam
43425,0.0,uenat
43426,0.0,uenc
43427,0.0,uenci
43428,0.0,uend
43429,0.0,uendo
43430,0.0,uendu
43431,0.0,uene
43432,0.0,uenec
43433,0.0,uener
43434,0.0,ueni
43435,0.0,ueni_
43436,0.0,uenia
43437,0.0,uenie
43438,0.0,uenim
43439,0.0,uenio
43440,0.0,uenir
43441,0.0,uenis
43442,0.0,uenit
43443,0.0,ueniu
43444,0.0,uens
43445,0.0,uens_
43446,0.0,uent
43447,0.0,uenta
43448,0.0,uente
43449,0.0,uenti
43450,0.0,uento
43451,0.0,uentu
43452,0.0,ueo
43453,0.0,ueo_
43454,0.0,ueo_n
43455,0.0,ueo_q
43456,0.001,uer
43457,0.0,uer_
43458,0.0,uer_i
43459,0.0,uera
43460,0.0,uera_
43461,0.0,uerac
43462,0.0,ueran
43463,0.0,uerat
43464,0.0,uerb
43465,0.0,uerba
43466,0.0,uerbi
43467,0.0,uerbo
43468,0.0,uerbu
43469,0.0,uerc
43470,0.0,uerca
43471,0.0,uercu
43472,0.0,uere
43473,0.0,uere_
43474,0.0,ueren
43475,0.0,uerer
43476,0.0,ueri
43477,0.0,ueri_
43478,0.0,uerif
43479,0.0,uerin
43480,0.0,ueris
43481,0.0,uerit
43482,0.0,uern
43483,0.0,uerna
43484,0.0,uerni
43485,0.0,uerno
43486,0.0,uero
43487,0.0,uero_
43488,0.0005,uers
43489,0.0,uersa
43490,0.0,uerse
43491,0.0,uersi
43492,0.0,uerso
43493,0.0,uersu
43494,0.0,uert
43495,0.0,uerta
43496,0.0,uerte
43497,0.0,uerti
43498,0.0,ueru
43499,0.0,uerum
43500,0.0,uerun
43501,0.0,uerus
43502,0.0,ues
43503,0.0,ues_
43504,0.0,ues_c
43505,0.0,ues_e
43506,0.0,ues_f
43507,0.0,ues_h
43508,0.0,ues_m
43509,0.0,ues_p
43510,0.0,ues_q
43511,0.0,ues_s
43512,0.0,uesc
43513,0.0,uesci
43514,0.0,uesi
43515,0.0,uesiu
43516,0.0,uesp
43517,0.0,uespa
43518,0.0,uespe
43519,0.0,uest
43520,0.0,uesta
43521,0.0,ueste
43522,0.0,uesti
43523,0.0,uestr
43524,0.0,uestu
43525,0.0,uet
43526,0.0,uet_
43527,0.0,uet_n
43528,0.0,ueta
43529,0.0,ueta_
43530,0.0,uete
43531,0.0,ueter
43532,0.0,ueti
43533,0.0,ueti_
43534,0.0,uetis
43535,0.0,uetu
43536,0.0,uetus
43537,0.0,ueu
43538,0.0,ueue
43539,0.0,ueuer
43540,0.0,ueui
43541,0.0,ueuit
43542,0.0,ueum
43543,0.0,ueum_
43544,0.0,uex
43545,0.0,uexi
43546,0.0,uexil
43547,0.0,uf
43548,0.0,ufe
43549,0.0,ufec
43550,0.0,ufece
43551,0.0,ufi
43552,0.0,ufic
43553,0.0,ufice
43554,0.0,ufici
43555,0.0,ufit
43556,0.0,ufiti
43557,0.0,ufr
43558,0.0,ufra
43559,0.0,ufrag
43560,0.0,ufrat
43561,0.0,ug
43562,0.0,uga
43563,0.0,ugar
43564,0.0,ugare
43565,0.0,uge
43566,0.0,uge_
43567,0.0,uge_e
43568,0.0,uger
43569,0.0,ugere
43570,0.0,ugi
43571,0.0,ugia
43572,0.0,ugian
43573,0.0,ugib
43574,0.0,ugibu
43575,0.0,ugie
43576,0.0,ugier
43577,0.0,ugil
43578,0.0,ugilu
43579,0.0,ugit
43580,0.0,ugit_
43581,0.0,ugiti
43582,0.0,ugn
43583,0.0,ugna
43584,0.0,ugnan
43585,0.0,ugnar
43586,0.0,ugnat
43587,0.0,ugnau
43588,0.0,ugne
43589,0.0,ugnem
43590,0.0,ugu
43591,0.0,ugus
43592,0.0,ugust
43593,0.0,ui
43594,0.0005,ui_
43595,0.0,ui_a
43596,0.0,ui_a_
43597,0.0,ui_ab
43598,0.0,ui_ad
43599,0.0,ui_al
43600,0.0,ui_an
43601,0.0,ui_ap
43602,0.0,ui_as
43603,0.0,ui_au
43604,0.0,ui_b
43605,0.0,ui_be
43606,0.0,ui_bi
43607,0.0,ui_c
43608,0.0,ui_ce
43609,0.0,ui_ci
43610,0.0,ui_co
43611,0.0,ui_cr
43612,0.0,ui_cu
43613,0.0,ui_d
43614,0.0,ui_da
43615,0.0,ui_de
43616,0.0,ui_di
43617,0.0,ui_e
43618,0.0,ui_ea
43619,0.0,ui_ei
43620,0.0,ui_em
43621,0.0,ui_en
43622,0.0,ui_eo
43623,0.0,ui_er
43624,0.0,ui_es
43625,0.0,ui_et
43626,0.0,ui_ex
43627,0.0,ui_f
43628,0.0,ui_fa
43629,0.0,ui_fl
43630,0.0,ui_fo
43631,0.0,ui_fr
43632,0.0,ui_fu
43633,0.0,ui_g
43634,0.0,ui_gl
43635,0.0,ui_h
43636,0.0,ui_ha
43637,0.0,ui_ho
43638,0.0,ui_i
43639,0.0,ui_ia
43640,0.0,ui_ib
43641,0.0,ui_il
43642,0.0,ui_in
43643,0.0,ui_io
43644,0.0,ui_ip
43645,0.0,ui_iu
43646,0.0,ui_l
43647,0.0,ui_la
43648,0.0,ui_le
43649,0.0,ui_li
43650,0.0,ui_lo
43651,0.0,ui_lu
43652,0.0,ui_m
43653,0.0,ui_ma
43654,0.0,ui_me
43655,0.0,ui_mi
43656,0.0,ui_mo
43657,0.0,ui_mu
43658,0.0,ui_n
43659,0.0,ui_ni
43660,0.0,ui_no
43661,0.0,ui_nu
43662,0.0,ui_o
43663,0.0,ui_o_
43664,0.0,ui_of
43665,0.0,ui_om
43666,0.0,ui_p
43667,0.0,ui_pa
43668,0.0,ui_pe
43669,0.0,ui_pi
43670,0.0,ui_po
43671,0.0,ui_pr
43672,0.0,ui_pu
43673,0.0,ui_q
43674,0.0,ui_qu
43675,0.0,ui_s
43676,0.0,ui_sa
43677,0.0,ui_se
43678,0.0,ui_si
43679,0.0,ui_su
43680,0.0,ui_t
