,shared_word,version a name,version a count,version b name,version b count
2314,uultibus,london,1,zwickau,1
2315,respicientes,london,1,zwickau,1
2316,melodiam,london,1,zwickau,1
2317,quamdam,london,1,zwickau,2
2318,respondentes,london,1,zwickau,2
2319,canon,london,1,zwickau,1
2320,crastinum,london,1,zwickau,1
2321,margarete,london,1,zwickau,1
2322,mamistram,london,1,zwickau,1
2323,adenam,london,1,zwickau,1
2324,crocus,london,1,zwickau,1
2325,transitaque,london,1,zwickau,1
2326,salomine,london,1,zwickau,1
2327,peractis,london,1,zwickau,1
2328,negociis,london,1,zwickau,1
2329,transactis,london,1,zwickau,1
2330,ebdomadibus,london,1,zwickau,1
2331,kalendis,london,1,zwickau,1
2332,septembris,london,1,zwickau,1
2333,nauigarem,london,1,zwickau,1
2334,antipatridem,london,1,zwickau,1
2335,ioppem,london,1,zwickau,1
2336,dorre,london,1,zwickau,1
2337,gulfum,london,1,zwickau,1
2338,larisse,london,1,zwickau,1
2339,gulfo,london,1,zwickau,1
2340,rasecasse,london,1,zwickau,1
2341,habitat,london,1,zwickau,1
2342,hostia,london,1,zwickau,1
2343,fluminis,london,1,zwickau,2
2344,murata,london,1,zwickau,1
2345,habitator,london,1,zwickau,1
2346,taneos,london,1,zwickau,1
2347,comorati,london,1,zwickau,1
2348,iessen,london,1,zwickau,1
2349,ubertatem,london,1,zwickau,1
2350,colocandas,london,1,zwickau,1
2351,alueo,london,1,zwickau,1
2352,baiera,london,1,zwickau,1
2353,cristiana,london,1,zwickau,1
2354,abdela,london,1,zwickau,1
2355,mansoram,london,1,zwickau,1
2356,iungitur,london,1,zwickau,1
2357,patures,london,1,zwickau,1
2358,nauigabilis,london,1,zwickau,1
2359,perueniatur,london,1,zwickau,1
2360,ramasses,london,1,zwickau,1
2361,quartus,london,1,zwickau,1
2362,sturion,london,1,zwickau,1
2363,delte,london,1,zwickau,1
2364,habes,london,1,zwickau,1
2365,sextus,london,1,zwickau,1
2366,pelusium,london,1,zwickau,1
2367,gulfus,london,1,zwickau,1
2368,leirisse,london,1,zwickau,1
2369,dieta,london,1,zwickau,1
2370,numerorum,london,1,zwickau,1
2371,sior,london,1,zwickau,1
2372,nauigari,london,1,zwickau,1
2373,eliopolis,london,1,zwickau,1
2374,diues,london,1,zwickau,1
2375,cassia,london,1,zwickau,1
2376,fistula,london,1,zwickau,1
2377,reuertitur,london,1,zwickau,1
2378,principalem,london,1,zwickau,1
2379,alte,london,1,zwickau,1
2380,tebe,london,1,zwickau,1
2381,legio,london,1,zwickau,1
2382,tebeorum,london,1,zwickau,1
2383,siene,london,1,zwickau,1
2384,tropico,london,1,zwickau,1
2385,absumitur,london,1,zwickau,1
2386,cancri,london,1,zwickau,1
2387,sciri,london,1,zwickau,1
2388,nubie,london,1,zwickau,1
2389,imeabilis,london,1,zwickau,1
2390,inaccessibilis,london,1,zwickau,1
2391,accessus,london,1,zwickau,2
2392,libie,london,1,zwickau,1
2393,pilenorum,london,1,zwickau,1
2394,nubiam,london,1,zwickau,1
2395,beronice,london,1,zwickau,1
2396,nauigare,london,1,zwickau,1
2397,recedentes,london,1,zwickau,1
2398,claustra,london,1,zwickau,1
2399,multus,london,1,zwickau,1
2400,uincunt,london,1,zwickau,1
2401,timent,london,1,zwickau,1
2402,turci,london,1,zwickau,1
2403,superiores,london,1,zwickau,1
2404,soldani,london,1,zwickau,1
2405,triangula,london,1,zwickau,1
2406,lateribus,london,1,zwickau,1
2407,equalibus,london,1,zwickau,1
2408,tertio,london,1,zwickau,1
2409,breuiore,london,1,zwickau,1
2410,cornibus,london,1,zwickau,1
2411,trianguli,london,1,zwickau,1
2412,giro,london,1,zwickau,1
2413,meroen,london,1,zwickau,1
2414,desertam,london,1,zwickau,1
2415,eliopoli,london,1,zwickau,1
2416,casus,london,1,zwickau,1
2417,templorum,london,1,zwickau,1
2418,propetiam,london,1,zwickau,1
2419,isa,london,1,zwickau,1
2420,sana,london,1,zwickau,1
2421,er,london,1,zwickau,1
2422,sanus,london,1,zwickau,1
2423,cibi,london,1,zwickau,1
2424,temperata,london,1,zwickau,1
2425,humile,london,1,zwickau,1
2426,altitudine,london,1,zwickau,2
2427,albiora,london,1,zwickau,1
2428,ostenderunt,london,1,zwickau,1
2429,decerpebant,london,1,zwickau,1
2430,stipiti,london,1,zwickau,1
2431,isopo,london,1,zwickau,1
2432,stipitem,london,1,zwickau,1
2433,stent,london,1,zwickau,1
2434,cespite,london,1,zwickau,1
2435,decerpto,london,1,zwickau,1
2436,folio,london,1,zwickau,1
2437,ruptura,london,1,zwickau,1
2438,guta,london,1,zwickau,1
2439,lucidissima,london,1,zwickau,1
2440,liquor,london,1,zwickau,1
2441,pialis,london,1,zwickau,1
2442,uitreis,london,1,zwickau,1
2443,preparatur,london,1,zwickau,1
2444,balsamus,london,1,zwickau,1
2445,decerperetur,london,1,zwickau,1
2446,distilaret,london,1,zwickau,1
2447,paruo,london,1,zwickau,1
2448,efluente,london,1,zwickau,1
2449,pannos,london,1,zwickau,1
2450,lauisse,london,1,zwickau,1
2451,siccasse,london,1,zwickau,1
2452,profundum,london,1,zwickau,1
2453,rotam,london,1,zwickau,1
2454,comixtione,london,1,zwickau,1
2455,accipiat,london,1,zwickau,1
2456,uirtutem,london,1,zwickau,1
2457,fecundandi,london,1,zwickau,1
2458,spe,london,1,zwickau,1
2459,fecundatur,london,1,zwickau,1
2460,fieret,london,1,zwickau,1
2461,feriam,london,1,zwickau,1
2462,elepantes,london,1,zwickau,1
2463,iuuenis,london,1,zwickau,1
2464,capreolus,london,1,zwickau,1
2465,maculosam,london,1,zwickau,1
2466,rubeum,london,1,zwickau,1
2467,colorem,london,1,zwickau,1
2468,albo,london,1,zwickau,1
2469,permixtum,london,1,zwickau,1
2470,priores,london,1,zwickau,1
2471,colum,london,1,zwickau,1
2472,ore,london,1,zwickau,1
2473,posteriora,london,1,zwickau,1
2474,camelus,london,1,zwickau,1
2475,inuisum,london,1,zwickau,1
2476,scrinium,london,1,zwickau,1
2477,celeritate,london,1,zwickau,1
2478,cito,london,1,zwickau,1
2479,crescere,london,1,zwickau,1
2480,martirio,london,1,zwickau,1
2481,coronantur,london,1,zwickau,1
2482,nolentes,london,1,zwickau,1
2483,negare,london,1,zwickau,1
2484,crucifiguntur,london,1,zwickau,1
2485,comburuntur,london,1,zwickau,1
2486,decolantur,london,1,zwickau,1
2487,perfodiuntur,london,1,zwickau,1
2488,afecti,london,1,zwickau,1
2489,regna,london,1,zwickau,1
2490,celestia,london,1,zwickau,1
2491,assecuntur,london,1,zwickau,1
2492,duplo,london,1,zwickau,1
2493,parisiensis,london,1,zwickau,1
2494,coniungit,london,1,zwickau,1
2495,populositate,london,1,zwickau,1
2496,comparatio,london,1,zwickau,1
2497,sustentare,london,1,zwickau,1
2498,sal,london,1,zwickau,1
2499,arangia,london,1,zwickau,1
2500,cucumeres,london,1,zwickau,1
2501,pepones,london,1,zwickau,1
2502,cepe,london,1,zwickau,1
2503,cerusa,london,1,zwickau,2
2504,fabricandis,london,1,zwickau,1
2505,lignis,london,1,zwickau,1
2506,construere,london,1,zwickau,1
2507,extraneis,london,1,zwickau,1
2508,portarentur,london,1,zwickau,1
2509,sententia,london,1,zwickau,1
2510,lapideam,london,1,zwickau,1
2511,apparentiam,london,1,zwickau,1
2512,calce,london,1,zwickau,1
2513,liniti,london,1,zwickau,1
2514,intrinsecus,london,1,zwickau,1
2515,extrinsecus,london,1,zwickau,1
2516,lutum,london,1,zwickau,1
2517,lasurio,london,1,zwickau,1
2518,pulcre,london,1,zwickau,1
2519,uilissima,london,1,zwickau,1
2520,crederes,london,1,zwickau,1
2521,auri,london,1,zwickau,1
2522,stangni,london,1,zwickau,1
2523,plumbi,london,1,zwickau,1
2524,ferri,london,1,zwickau,1
2525,cupri,london,1,zwickau,1
2526,panni,london,1,zwickau,1
2527,lanei,london,1,zwickau,1
2528,ueneciis,london,1,zwickau,1
2529,pisis,london,1,zwickau,1
2530,massilia,london,1,zwickau,1
2531,brundusio,london,1,zwickau,1
2532,apportarent,london,1,zwickau,1
2533,cohiberentur,london,1,zwickau,1
2534,fatentur,london,1,zwickau,1
2535,luto,london,1,zwickau,1
2536,munitio,london,1,zwickau,1
2537,castri,london,1,zwickau,2
2538,militibus,london,1,zwickau,1
2539,resistere,london,1,zwickau,1
2540,dimidio,london,1,zwickau,1
2541,perdita,london,1,zwickau,1
2542,tituli,london,1,zwickau,1
2543,sepulcrorum,london,1,zwickau,1
2544,uirilis,london,1,zwickau,1
2545,stature,london,1,zwickau,1
2546,sumum,london,1,zwickau,1
2547,alexandri,london,1,zwickau,1
2548,quorumdam,london,1,zwickau,1
2549,obruta,london,1,zwickau,1
2550,morabantur,london,1,zwickau,1
2551,facte,london,1,zwickau,1
2552,poni,london,1,zwickau,1
2553,teutonica,london,1,zwickau,4
2554,lege,london,1,zwickau,1
2555,siciliam,london,1,zwickau,2
2556,panormium,london,1,zwickau,1
2557,friderici,london,1,zwickau,1
2558,matris,london,1,zwickau,1
2559,aui,london,1,zwickau,1
2560,concis,london,1,zwickau,1
2561,explicare,london,1,zwickau,1
2562,agate,london,1,zwickau,1
2563,tuta,london,1,zwickau,1
2564,nauigatio,london,1,zwickau,1
2565,nouember,london,1,zwickau,1
2566,mensis,london,1,zwickau,1
2567,poteramus,london,1,zwickau,1
2568,hiemare,london,1,zwickau,1
2569,paupertatem,london,1,zwickau,1
2570,ueniremus,london,1,zwickau,1
2571,laboris,london,1,zwickau,1
2572,cilam,london,1,zwickau,1
2573,flante,london,1,zwickau,1
2574,ualide,london,1,zwickau,1
2575,uentum,london,1,zwickau,1
2576,apprehenderemus,london,1,zwickau,1
2577,data,london,1,zwickau,1
2578,flatibus,london,1,zwickau,1
2579,olam,london,1,zwickau,1
2580,uulcani,london,1,zwickau,1
2581,fumum,london,1,zwickau,1
2582,ascendentem,london,1,zwickau,1
2583,reptando,london,1,zwickau,1
2584,maximo,london,1,zwickau,1
2585,perueneris,london,1,zwickau,1
2586,preruptam,london,1,zwickau,1
2587,profundam,london,1,zwickau,1
2588,torrentes,london,1,zwickau,1
2589,decurrere,london,1,zwickau,1
2590,perforato,london,1,zwickau,1
2591,elisii,london,1,zwickau,1
2592,scribunt,london,1,zwickau,1
2593,poete,london,1,zwickau,1
2594,stridorem,london,1,zwickau,1
2595,pugnancium,london,1,zwickau,1
2596,sulpur,london,1,zwickau,1
2597,colegimus,london,1,zwickau,1
2598,concauus,london,1,zwickau,1
2599,pulsatus,london,1,zwickau,1
2600,timpanum,london,1,zwickau,1
2601,bucca,london,1,zwickau,1
2602,diameter,london,1,zwickau,1
2603,ruptus,london,1,zwickau,1
2604,descendissemus,london,1,zwickau,1
2605,timebamus,london,1,zwickau,1
2606,fetor,london,1,zwickau,1
2607,maximus,london,1,zwickau,1
2608,intolerabilis,london,1,zwickau,1
2609,maximas,london,1,zwickau,1
2610,combuste,london,1,zwickau,1
2611,uehementia,london,1,zwickau,1
2612,caloris,london,1,zwickau,1
2613,resoluti,london,1,zwickau,1
2614,plumbum,london,1,zwickau,1
2615,dimidium,london,1,zwickau,1
2616,uulcanelus,london,1,zwickau,1
2617,demonium,london,1,zwickau,1
2618,penam,london,1,zwickau,1
2619,miserat,london,1,zwickau,1
2620,precipiens,london,1,zwickau,1
2621,redeuntem,london,1,zwickau,1
2622,appropinquat,london,1,zwickau,1
2623,premuniendo,london,1,zwickau,1
2624,clamat,london,1,zwickau,1
2625,querens,london,1,zwickau,1
2626,an,london,1,zwickau,1
2627,responderint,london,1,zwickau,1
2628,wardate,london,1,zwickau,1
2629,credatis,london,1,zwickau,1
2630,decepit,london,1,zwickau,1
2631,euomebat,london,1,zwickau,1
2632,concussa,london,1,zwickau,1
2633,subsedit,london,1,zwickau,1
2634,bartolomeum,london,1,zwickau,1
2635,terribile,london,1,zwickau,1
2636,uulcano,london,1,zwickau,1
2637,concauam,london,1,zwickau,1
2638,reddiderit,london,1,zwickau,1
2639,insule,london,1,zwickau,1
2640,ceciderit,london,1,zwickau,1
2641,quoniam,london,1,zwickau,1
2642,scissi,london,1,zwickau,1
2643,hiatus,london,1,zwickau,1
2644,pateant,london,1,zwickau,1
2645,terremotu,london,1,zwickau,3
2646,caderet,london,1,zwickau,1
2647,combustione,london,1,zwickau,1
2648,leues,london,1,zwickau,1
2649,porosi,london,1,zwickau,1
2650,natant,london,1,zwickau,1
2651,spuma,london,1,zwickau,2
2652,presenti,london,1,zwickau,1
2653,occurrerunt,london,1,zwickau,1
2654,edificate,london,1,zwickau,1
2655,perierunt,london,1,zwickau,1
2656,quamplurimi,london,1,zwickau,1
2657,lippari,london,1,zwickau,1
2658,euomit,london,1,zwickau,1
2659,testatus,london,1,zwickau,1
2660,galee,london,1,zwickau,1
2661,brigatus,london,1,zwickau,1
2662,defunctorum,london,1,zwickau,1
2663,migrauerant,london,1,zwickau,1
2664,seculo,london,1,zwickau,1
2665,locute,london,1,zwickau,1
2666,lucanorum,london,1,zwickau,1
2667,mandantes,london,1,zwickau,1
2668,satisfacerent,london,1,zwickau,1
2669,lesis,london,1,zwickau,1
2670,iniunctum,london,1,zwickau,1
2671,morte,london,1,zwickau,1
2672,preuenti,london,1,zwickau,1
2673,habuerant,london,1,zwickau,1
2674,concessum,london,1,zwickau,1
2675,adiutorium,london,1,zwickau,1
2676,eicit,london,1,zwickau,1
2677,paruos,london,1,zwickau,1
2678,leuitate,london,1,zwickau,1
2679,uolantes,london,1,zwickau,1
2680,era,london,1,zwickau,1
2681,nocturno,london,1,zwickau,1
2682,apti,london,1,zwickau,1
2683,mouentes,london,1,zwickau,1
2684,auta,london,1,zwickau,1
2685,tenere,london,1,zwickau,1
2686,contrario,london,1,zwickau,2
2687,scaleam,london,1,zwickau,1
2688,proditor,london,1,zwickau,1
2689,salerne,london,1,zwickau,1
2690,matei,london,1,zwickau,2
2691,puteolos,london,1,zwickau,1
2692,lucas,london,1,zwickau,1
2693,fiximus,london,1,zwickau,1
2694,ancoras,london,1,zwickau,1
2695,oracius,london,1,zwickau,1
2696,prelucet,london,1,zwickau,1
2697,amenis,london,1,zwickau,1
2698,talia,london,1,zwickau,1
2699,delicata,london,1,zwickau,1
2700,semicirculus,london,1,zwickau,1
2701,teutonicum,london,1,zwickau,2
2702,altis,london,1,zwickau,1
2703,spatiosus,london,1,zwickau,1
2704,comodis,london,1,zwickau,1
2705,eorundem,london,1,zwickau,1
2706,scaturientes,london,1,zwickau,1
2707,calidis,london,1,zwickau,1
2708,frigidis,london,1,zwickau,1
2709,oficinis,london,1,zwickau,1
2710,pomeria,london,1,zwickau,1
2711,erem,london,1,zwickau,1
2712,saluberrimum,london,1,zwickau,1
2713,iocundissimum,london,1,zwickau,1
2714,templa,london,1,zwickau,1
2715,infirmitatem,london,1,zwickau,1
2716,metrice,london,1,zwickau,1
2717,rara,london,1,zwickau,1
2718,inaudita,london,1,zwickau,1
2719,residuum,london,1,zwickau,1
2720,poterunt,london,1,zwickau,1
2721,perforatus,london,1,zwickau,1
2722,auerni,london,1,zwickau,1
2723,sibila,london,1,zwickau,1
2724,eneam,london,1,zwickau,1
2725,inferos,london,1,zwickau,1
2726,saluatoris,london,1,zwickau,2
2727,piala,london,1,zwickau,3
2728,uitrea,london,1,zwickau,1
2729,strictum,london,1,zwickau,1
2730,fundum,london,1,zwickau,1
2731,amplum,london,1,zwickau,1
2732,lignea,london,1,zwickau,2
2733,nidus,london,1,zwickau,1
2734,graminibus,london,1,zwickau,1
2735,ouo,london,1,zwickau,1
2736,galine,london,1,zwickau,2
2737,columbe,london,1,zwickau,1
2738,pendet,london,1,zwickau,1
2739,trabem,london,1,zwickau,1
2740,katenam,london,1,zwickau,1
2741,ferream,london,1,zwickau,1
2742,cassinum,london,1,zwickau,1
2743,germanum,london,1,zwickau,1
2744,aquinum,london,1,zwickau,1
2745,laterano,london,1,zwickau,1
2746,sixtum,london,1,zwickau,1
2747,sebastianum,london,1,zwickau,1
2748,catacumbis,london,1,zwickau,1
2749,uadis,london,1,zwickau,1
2750,remi,london,1,zwickau,1
2751,sabinam,london,1,zwickau,1
2752,auentino,london,1,zwickau,1
2753,niue,london,1,zwickau,1
2754,maiorem,london,1,zwickau,1
2755,laurencium,london,1,zwickau,1
2756,agnetem,london,1,zwickau,1
2757,annulo,london,1,zwickau,1
2758,constantiam,london,1,zwickau,1
2759,uincula,london,1,zwickau,1
2760,diocletiani,london,1,zwickau,1
2761,gregorium,london,1,zwickau,1
2762,mirabilem,london,1,zwickau,1
2763,continentem,london,1,zwickau,1
2764,panteon,london,1,zwickau,1
2765,minerua,london,1,zwickau,1
2766,traiani,london,1,zwickau,1
2767,crescentis,london,1,zwickau,1
2768,romuli,london,1,zwickau,1
2769,tiberim,london,1,zwickau,1
2770,ceciliam,london,1,zwickau,1
2771,cosmam,london,1,zwickau,1
2772,damianum,london,1,zwickau,1
2773,anastasiam,london,1,zwickau,1
2774,fluxit,london,1,zwickau,1
2775,reliqui,london,1,zwickau,1
2776,saluias,london,1,zwickau,1
2777,arecium,london,1,zwickau,1
2778,florentiam,london,1,zwickau,1
2779,peciui,london,1,zwickau,1
2780,excepto,london,1,zwickau,1
2781,remitere,london,1,zwickau,1
2782,noluit,london,1,zwickau,1
2783,lucie,london,1,zwickau,1
2784,bononia,london,1,zwickau,1
2785,pistorium,london,1,zwickau,1
2786,lucam,london,1,zwickau,1
2787,lucanam,london,1,zwickau,1
2788,dedisse,london,1,zwickau,1
2789,aureum,london,1,zwickau,1
2790,imaginatio,london,1,zwickau,1
2791,utinam,london,1,zwickau,1
2792,tenebris,london,1,zwickau,1
2793,occurrat,london,1,zwickau,1
2794,terrere,london,1,zwickau,1
2795,margat,london,1,zwickau,2
2796,ualaniam,london,1,zwickau,1
2797,doram,london,1,zwickau,1
2798,excedere,london,1,zwickau,1
