,feature_name,word,zwickau,london,breslau,version with higher score
24307,count_vectorizer_5_gram,opert,2,3,0,london
24308,count_vectorizer_5_gram,gis_a,2,4,0,london
24309,count_vectorizer_5_gram,c_mag,2,2,0,zwickau
24310,count_vectorizer_5_gram,diste,2,3,1,london
24311,count_vectorizer_5_gram,cas_u,2,3,6,breslau
24312,count_vectorizer_5_gram,in_fi,2,8,2,london
24313,count_vectorizer_5_gram,n_fin,2,7,2,london
24314,count_vectorizer_5_gram,tro_n,2,1,0,zwickau
24315,count_vectorizer_5_gram,tat_n,2,2,1,zwickau
24316,count_vectorizer_5_gram,at_ni,2,2,1,zwickau
24317,count_vectorizer_5_gram,r_3_l,2,3,0,london
24318,count_vectorizer_5_gram,as_ui,2,2,3,breslau
24319,count_vectorizer_5_gram,antar,2,1,0,zwickau
24320,count_vectorizer_5_gram,pso_a,2,3,0,london
24321,count_vectorizer_5_gram,alles,2,3,0,london
24322,count_vectorizer_5_gram,lles_,2,3,0,london
24323,count_vectorizer_5_gram,so_li,2,0,1,zwickau
24324,count_vectorizer_5_gram,ene_c,2,3,0,london
24325,count_vectorizer_5_gram,culte,2,2,0,zwickau
24326,count_vectorizer_5_gram,dante,2,2,1,zwickau
24327,count_vectorizer_5_gram,n_eis,2,2,0,zwickau
24328,count_vectorizer_5_gram,ra_ge,2,2,0,zwickau
24329,count_vectorizer_5_gram,lte_u,2,2,0,zwickau
24330,count_vectorizer_5_gram,te_ut,2,0,0,zwickau
24331,count_vectorizer_5_gram,e_arm,2,3,1,london
24332,count_vectorizer_5_gram,eni_g,2,3,0,london
24333,count_vectorizer_5_gram,ui_om,2,2,0,zwickau
24334,count_vectorizer_5_gram,ut_ip,2,4,1,london
24335,count_vectorizer_5_gram,lii_t,2,2,0,zwickau
24336,count_vectorizer_5_gram,i_tes,2,3,1,london
24337,count_vectorizer_5_gram,sie_o,2,2,0,zwickau
24338,count_vectorizer_5_gram,ith_d,2,1,0,zwickau
24339,count_vectorizer_5_gram,cas_q,2,0,2,zwickau
24340,count_vectorizer_5_gram,onice,2,5,3,london
24341,count_vectorizer_5_gram,ce_cu,2,0,0,zwickau
24342,count_vectorizer_5_gram,nde_4,2,4,0,london
24343,count_vectorizer_5_gram,er_cy,2,1,0,zwickau
24344,count_vectorizer_5_gram,_tete,2,1,0,zwickau
24345,count_vectorizer_5_gram,at_ta,2,1,1,zwickau
24346,count_vectorizer_5_gram,abel_,2,2,1,zwickau
24347,count_vectorizer_5_gram,l_ibi,2,1,1,zwickau
24348,count_vectorizer_5_gram,am_cl,2,0,1,zwickau
24349,count_vectorizer_5_gram,m_cla,2,0,2,zwickau
24350,count_vectorizer_5_gram,aculi,2,5,1,london
24351,count_vectorizer_5_gram,r_tym,2,0,0,zwickau
24352,count_vectorizer_5_gram,tympo,2,0,0,zwickau
24353,count_vectorizer_5_gram,ympor,2,0,0,zwickau
24354,count_vectorizer_5_gram,nsfix,2,2,0,zwickau
24355,count_vectorizer_5_gram,d_2_l,2,16,0,london
24356,count_vectorizer_5_gram,la_es,2,2,0,zwickau
24357,count_vectorizer_5_gram,t_cog,2,2,0,zwickau
24358,count_vectorizer_5_gram,ognom,2,1,0,zwickau
24359,count_vectorizer_5_gram,licen,2,2,0,zwickau
24360,count_vectorizer_5_gram,preta,2,1,2,zwickau
24361,count_vectorizer_5_gram,etatu,2,1,2,zwickau
24362,count_vectorizer_5_gram,lchri,2,14,2,london
24363,count_vectorizer_5_gram,cio_o,2,2,0,zwickau
24364,count_vectorizer_5_gram,io_om,2,2,0,zwickau
24365,count_vectorizer_5_gram,erdit,2,1,0,zwickau
24366,count_vectorizer_5_gram,m_ign,2,3,1,london
24367,count_vectorizer_5_gram,_igno,2,2,0,zwickau
24368,count_vectorizer_5_gram,minio,2,1,0,zwickau
24369,count_vectorizer_5_gram,in_ia,2,3,0,london
24370,count_vectorizer_5_gram,n_iac,2,2,0,zwickau
24371,count_vectorizer_5_gram,actur,2,2,0,zwickau
24372,count_vectorizer_5_gram,totiu,2,6,0,london
24373,count_vectorizer_5_gram,otius,2,9,1,london
24374,count_vectorizer_5_gram,ianit,2,4,2,london
24375,count_vectorizer_5_gram,e_opt,2,1,0,zwickau
24376,count_vectorizer_5_gram,optin,2,0,0,zwickau
24377,count_vectorizer_5_gram,cet_t,2,6,2,london
24378,count_vectorizer_5_gram,bulon,2,3,0,london
24379,count_vectorizer_5_gram,ulon_,2,4,0,london
24380,count_vectorizer_5_gram,lon_e,2,4,0,london
24381,count_vectorizer_5_gram,im_as,2,2,0,zwickau
24382,count_vectorizer_5_gram,et_ys,2,2,0,zwickau
24383,count_vectorizer_5_gram,sacha,2,1,0,zwickau
24384,count_vectorizer_5_gram,ar_et,2,4,1,london
24385,count_vectorizer_5_gram,ssen_,2,1,0,zwickau
24386,count_vectorizer_5_gram,im_4_,2,0,0,zwickau
24387,count_vectorizer_5_gram,it_ba,2,3,2,london
24388,count_vectorizer_5_gram,ui_pu,2,1,0,zwickau
24389,count_vectorizer_5_gram,i_pug,2,1,2,zwickau
24390,count_vectorizer_5_gram,a_sys,2,3,0,london
24391,count_vectorizer_5_gram,ec_fu,2,4,0,london
24392,count_vectorizer_5_gram,ibu_n,2,3,0,london
24393,count_vectorizer_5_gram,bu_ne,2,3,0,london
24394,count_vectorizer_5_gram,u_nep,2,3,0,london
24395,count_vectorizer_5_gram,iquor,2,2,1,zwickau
24396,count_vectorizer_5_gram,het_i,2,2,0,zwickau
24397,count_vectorizer_5_gram,tem_5,2,2,0,zwickau
24398,count_vectorizer_5_gram,pra_u,2,5,1,london
24399,count_vectorizer_5_gram,em_as,2,3,0,london
24400,count_vectorizer_5_gram,ns_do,2,2,0,zwickau
24401,count_vectorizer_5_gram,o_fec,2,3,0,london
24402,count_vectorizer_5_gram,t_ser,2,2,2,zwickau
24403,count_vectorizer_5_gram,_serm,2,1,2,zwickau
24404,count_vectorizer_5_gram,sermo,2,1,2,zwickau
24405,count_vectorizer_5_gram,rmone,2,1,2,zwickau
24406,count_vectorizer_5_gram,it_50,2,0,0,zwickau
24407,count_vectorizer_5_gram,t_500,2,0,0,zwickau
24408,count_vectorizer_5_gram,e_5_p,2,1,0,zwickau
24409,count_vectorizer_5_gram,5_pan,2,1,0,zwickau
24410,count_vectorizer_5_gram,panib,2,1,0,zwickau
24411,count_vectorizer_5_gram,t_2_p,2,1,0,zwickau
24412,count_vectorizer_5_gram,_2_pi,2,1,0,zwickau
24413,count_vectorizer_5_gram,2_pis,2,1,0,zwickau
24414,count_vectorizer_5_gram,stibu,2,2,1,zwickau
24415,count_vectorizer_5_gram,tit_d,2,1,0,zwickau
24416,count_vectorizer_5_gram,candu,2,1,0,zwickau
24417,count_vectorizer_5_gram,_sess,2,4,1,london
24418,count_vectorizer_5_gram,le_lo,2,2,0,zwickau
24419,count_vectorizer_5_gram,arcuu,2,3,1,london
24420,count_vectorizer_5_gram,rcuum,2,3,1,london
24421,count_vectorizer_5_gram,odo_e,2,6,0,london
24422,count_vectorizer_5_gram,t_abi,2,2,1,zwickau
24423,count_vectorizer_5_gram,oc_mo,2,1,2,zwickau
24424,count_vectorizer_5_gram,c_mon,2,1,3,breslau
24425,count_vectorizer_5_gram,a_eum,2,1,0,zwickau
24426,count_vectorizer_5_gram,s_dim,2,4,0,london
24427,count_vectorizer_5_gram,solus,2,2,0,zwickau
24428,count_vectorizer_5_gram,lus_o,2,1,0,zwickau
24429,count_vectorizer_5_gram,s_ora,2,3,1,london
24430,count_vectorizer_5_gram,m_fug,2,1,1,zwickau
24431,count_vectorizer_5_gram,ugit_,2,4,1,london
24432,count_vectorizer_5_gram,ellen,2,2,0,zwickau
24433,count_vectorizer_5_gram,llent,2,2,0,zwickau
24434,count_vectorizer_5_gram,lent_,2,3,1,london
24435,count_vectorizer_5_gram,os_do,2,2,0,zwickau
24436,count_vectorizer_5_gram,uit_o,2,4,1,london
24437,count_vectorizer_5_gram,unc_a,2,5,3,london
24438,count_vectorizer_5_gram,nc_as,2,1,0,zwickau
24439,count_vectorizer_5_gram,d_se_,2,2,1,zwickau
24440,count_vectorizer_5_gram,_se_i,2,2,2,zwickau
24441,count_vectorizer_5_gram,_eo_e,2,5,0,london
24442,count_vectorizer_5_gram,n_ora,2,1,0,zwickau
24443,count_vectorizer_5_gram,_supl,2,0,0,zwickau
24444,count_vectorizer_5_gram,supli,2,0,0,zwickau
24445,count_vectorizer_5_gram,t_cen,2,3,3,london
24446,count_vectorizer_5_gram,rio_p,2,2,0,zwickau
24447,count_vectorizer_5_gram,puero,2,2,0,zwickau
24448,count_vectorizer_5_gram,aliti,2,3,0,london
24449,count_vectorizer_5_gram,litic,2,1,0,zwickau
24450,count_vectorizer_5_gram,co_ib,2,2,0,zwickau
24451,count_vectorizer_5_gram,eum_u,2,2,0,zwickau
24452,count_vectorizer_5_gram,sto_m,2,8,1,london
24453,count_vectorizer_5_gram,ad_li,2,5,2,london
24454,count_vectorizer_5_gram,eyr_t,2,0,0,zwickau
24455,count_vectorizer_5_gram,yr_te,2,0,0,zwickau
24456,count_vectorizer_5_gram,enero,2,1,2,zwickau
24457,count_vectorizer_5_gram,e_dot,2,5,1,london
24458,count_vectorizer_5_gram,s_lep,2,1,0,zwickau
24459,count_vectorizer_5_gram,rosi_,2,3,1,london
24460,count_vectorizer_5_gram,_teti,2,2,1,zwickau
24461,count_vectorizer_5_gram,tetig,2,2,1,zwickau
24462,count_vectorizer_5_gram,etigi,2,2,1,zwickau
24463,count_vectorizer_5_gram,it_le,2,2,2,zwickau
24464,count_vectorizer_5_gram,tit_i,2,2,2,zwickau
24465,count_vectorizer_5_gram,ba_di,2,3,1,london
24466,count_vectorizer_5_gram,aum_i,2,1,0,zwickau
24467,count_vectorizer_5_gram,uem_d,2,3,1,london
24468,count_vectorizer_5_gram,iscem,2,2,1,zwickau
24469,count_vectorizer_5_gram,scem_,2,2,1,zwickau
24470,count_vectorizer_5_gram,cem_n,2,2,1,zwickau
24471,count_vectorizer_5_gram,aum_s,2,1,1,zwickau
24472,count_vectorizer_5_gram,ic_ap,2,2,0,zwickau
24473,count_vectorizer_5_gram,sa_de,2,3,2,london
24474,count_vectorizer_5_gram,ost_r,2,3,1,london
24475,count_vectorizer_5_gram,resur,2,5,1,london
24476,count_vectorizer_5_gram,esurr,2,3,1,london
24477,count_vectorizer_5_gram,urrec,2,3,1,london
24478,count_vectorizer_5_gram,rrect,2,3,1,london
24479,count_vectorizer_5_gram,recti,2,3,1,london
24480,count_vectorizer_5_gram,ectio,2,4,3,london
24481,count_vectorizer_5_gram,i_ihe,2,5,0,london
24482,count_vectorizer_5_gram,pisca,2,2,1,zwickau
24483,count_vectorizer_5_gram,id_pu,2,1,1,zwickau
24484,count_vectorizer_5_gram,d_pul,2,1,1,zwickau
24485,count_vectorizer_5_gram,_pulm,2,1,1,zwickau
24486,count_vectorizer_5_gram,pulme,2,1,1,zwickau
24487,count_vectorizer_5_gram,ulmen,2,1,1,zwickau
24488,count_vectorizer_5_gram,lment,2,0,1,zwickau
24489,count_vectorizer_5_gram,tariu,2,0,1,zwickau
24490,count_vectorizer_5_gram,abeti,2,1,1,zwickau
24491,count_vectorizer_5_gram,betis,2,1,3,breslau
24492,count_vectorizer_5_gram,d_10_,2,1,0,zwickau
24493,count_vectorizer_5_gram,_prun,2,1,1,zwickau
24494,count_vectorizer_5_gram,as_po,2,1,2,zwickau
24495,count_vectorizer_5_gram,_posi,2,13,2,london
24496,count_vectorizer_5_gram,_pane,2,4,2,london
24497,count_vectorizer_5_gram,uce_e,2,2,0,zwickau
24498,count_vectorizer_5_gram,psa_d,2,2,0,zwickau
24499,count_vectorizer_5_gram,ro_to,2,2,0,zwickau
24500,count_vectorizer_5_gram,um_uo,2,4,0,london
24501,count_vectorizer_5_gram,m_uoc,2,2,0,zwickau
24502,count_vectorizer_5_gram,lecti,2,3,3,london
24503,count_vectorizer_5_gram,n_ber,2,3,1,london
24504,count_vectorizer_5_gram,t_cis,2,0,0,zwickau
24505,count_vectorizer_5_gram,nes_d,2,4,0,london
24506,count_vectorizer_5_gram,domor,2,1,1,zwickau
24507,count_vectorizer_5_gram,omoru,2,1,1,zwickau
24508,count_vectorizer_5_gram,tyrio,2,1,1,zwickau
24509,count_vectorizer_5_gram,yrior,2,2,1,zwickau
24510,count_vectorizer_5_gram,ui_ph,2,1,2,zwickau
24511,count_vectorizer_5_gram,iceam,2,0,0,zwickau
24512,count_vectorizer_5_gram,ceam_,2,0,0,zwickau
24513,count_vectorizer_5_gram,pso_d,2,2,1,zwickau
24514,count_vectorizer_5_gram,iuidu,2,1,1,zwickau
24515,count_vectorizer_5_gram,uidun,2,1,1,zwickau
24516,count_vectorizer_5_gram,sta_t,2,3,1,london
24517,count_vectorizer_5_gram,ur_yt,2,0,0,zwickau
24518,count_vectorizer_5_gram,r_ytu,2,0,0,zwickau
24519,count_vectorizer_5_gram,ano_a,2,3,1,london
24520,count_vectorizer_5_gram,ars_q,2,3,1,london
24521,count_vectorizer_5_gram,rs_qu,2,3,1,london
24522,count_vectorizer_5_gram,li_ca,2,1,0,zwickau
24523,count_vectorizer_5_gram,tri_s,2,3,0,london
24524,count_vectorizer_5_gram,eyr_i,2,4,0,london
24525,count_vectorizer_5_gram,ali_i,2,2,0,zwickau
24526,count_vectorizer_5_gram,dar_u,2,0,0,zwickau
24527,count_vectorizer_5_gram,ar_us,2,0,0,zwickau
24528,count_vectorizer_5_gram,ea_ad,2,2,1,zwickau
24529,count_vectorizer_5_gram,ttera,2,7,1,london
24530,count_vectorizer_5_gram,obias,2,1,0,zwickau
24531,count_vectorizer_5_gram,bias_,2,1,0,zwickau
24532,count_vectorizer_5_gram,in_ys,2,2,2,zwickau
24533,count_vectorizer_5_gram,ysaia,2,2,1,zwickau
24534,count_vectorizer_5_gram,nem_g,2,2,1,zwickau
24535,count_vectorizer_5_gram,_ab_u,2,0,0,zwickau
24536,count_vectorizer_5_gram,b_uno,2,1,0,zwickau
24537,count_vectorizer_5_gram,finem,2,3,2,london
24538,count_vectorizer_5_gram,nc_en,2,2,1,zwickau
