original_word,variants,variants_count
capilos,"[('capilo', 1)]",1
spetiosis,"[('spatiosis', 1)]",1
exiit,"[('exiuit', 1), ('exit', 1)]",2
montem,"[('fontem', 1), ('mortem', 1), ('montes', 1), ('monte', 1)]",4
inmundo,"[('inmundi', 1)]",1
libanum,"[('libanus', 1)]",1
uinum,"[('sinum', 1), ('uisum', 1), ('uirum', 1), ('unum', 1)]",4
cana,"[('cena', 1), ('sana', 1), ('lana', 1), ('canna', 1)]",4
trabes,"[('trames', 1), ('trabem', 1)]",2
comitatu,"[('comitatus', 1)]",1
ruben,"[('rubeo', 1)]",1
ieronimi,"[('leronimi', 1)]",1
continuo,"[('continue', 1)]",1
ostendunt,"[('ostendant', 1)]",1
centum,"[('censum', 1), ('centrum', 1), ('mentum', 1), ('uentum', 1), ('certum', 1)]",5
uentis,"[('uenti', 1), ('gentis', 1), ('uentris', 1), ('mentis', 1)]",4
noluit,"[('uoluit', 1), ('soluit', 1), ('nouit', 1)]",3
fuimus,"[('fumus', 1)]",1
barac,"[('marac', 1), ('karac', 1)]",2
marta,"[('maria', 1), ('marte', 1)]",2
foliculus,"[('foliculum', 1)]",1
uenire,"[('uenirem', 1)]",1
ingeniis,"[('ingenii', 1)]",1
iemini,"[('nemini', 1)]",1
appeletur,"[('appelatur', 1)]",1
media,"[('medie', 1), ('medi', 1), ('menia', 1), ('medio', 1)]",4
baptiste,"[('baptista', 1)]",1
beatam,"[('beata', 1), ('beatum', 1)]",2
ortis,"[('ortus', 1), ('sortis', 1), ('fortis', 1), ('ortos', 1), ('portis', 1), ('orti', 1)]",6
pentecostes,"[('pentecosten', 1)]",1
rigans,"[('rogans', 1)]",1
sacra,"[('sacre', 1), ('sara', 1)]",2
facile,"[('facili', 1), ('facie', 1), ('acile', 1)]",3
incipit,"[('incidit', 1)]",1
descriptionem,"[('descriptione', 1)]",1
sepulti,"[('sepulta', 1)]",1
sanctis,"[('sanctus', 1), ('sancti', 1)]",2
famosa,"[('famosam', 1)]",1
palmam,"[('palma', 1), ('palmas', 1), ('palam', 1)]",3
arborem,"[('arborum', 1), ('arbore', 1), ('arbores', 1)]",3
numeri,"[('numero', 1)]",1
arca,"[('arcam', 1), ('arcas', 1), ('area', 1)]",3
modicus,"[('modicum', 1), ('modicis', 1), ('modicas', 1)]",3
lapides,"[('lapidis', 1), ('lapidem', 1), ('lapide', 1)]",3
inferioris,"[('interioris', 1), ('inferiori', 1)]",2
pulcrum,"[('pulcram', 1)]",1
siue,"[('niue', 1), ('sue', 1), ('site', 1)]",3
faciebat,"[('faciebant', 1)]",1
noctem,"[('nocte', 1)]",1
legit,"[('legi', 1), ('legio', 1), ('legis', 1)]",3
sumptuose,"[('sumptuosa', 1)]",1
helene,"[('helena', 1)]",1
exit,"[('erit', 1), ('exitu', 1), ('exiit', 1)]",3
uidens,"[('uadens', 1), ('uides', 1)]",2
additur,"[('auditur', 1)]",1
asotus,"[('asotum', 1)]",1
inferiori,"[('inferior', 1), ('inferiore', 1), ('inferioris', 1)]",3
soldanus,"[('soldanum', 1)]",1
betuliam,"[('betulia', 1)]",1
scripta,"[('scripte', 1), ('cripta', 1)]",2
uideatur,"[('uidetur', 1), ('uidebatur', 1), ('uidentur', 1), ('uideantur', 1)]",4
semicirculum,"[('semicirculus', 1)]",1
auro,"[('agro', 1), ('tauro', 1), ('muro', 1), ('auri', 1)]",4
dora,"[('doram', 1), ('dor', 1), ('hora', 1)]",3
nunc,"[('tunc', 1), ('nuc', 1), ('hunc', 1)]",3
capuam,"[('captam', 1)]",1
constitutas,"[('constituta', 1), ('constitutes', 1)]",2
assumpti,"[('assumptis', 1), ('assumpta', 1)]",2
terret,"[('terre', 1)]",1
galgale,"[('galgala', 1)]",1
ostio,"[('hostio', 1), ('stio', 1), ('ostii', 1)]",3
uadunt,"[('cadunt', 1)]",1
spetiali,"[('spetiale', 1)]",1
uxor,"[('uxore', 1)]",1
erat,"[('era', 1), ('erit', 1), ('eram', 1), ('eret', 1), ('erant', 1)]",5
ieremie,"[('ieremia', 1)]",1
asimo,"[('asino', 1)]",1
quoniam,"[('quondam', 1)]",1
procidens,"[('procedens', 1)]",1
saltus,"[('sactus', 1), ('altus', 1)]",2
sacerdotum,"[('sacerdotem', 1)]",1
decolatum,"[('decoratum', 1), ('decolatus', 1)]",2
metropolim,"[('metropolis', 1)]",1
reliquie,"[('reliquit', 1), ('reliqui', 1)]",2
signo,"[('ligno', 1), ('signa', 1)]",2
iacere,"[('facere', 1)]",1
minor,"[('minora', 1), ('minore', 1), ('miror', 1), ('minori', 1)]",4
carmelum,"[('carmelus', 1)]",1
tenent,"[('tenet', 1)]",1
antonio,"[('antonia', 1)]",1
inuenit,"[('inueni', 1), ('inuenio', 1)]",2
unam,"[('nam', 1), ('uenam', 1), ('una', 1), ('sunam', 1), ('unum', 1), ('uiam', 1)]",6
grande,"[('grandes', 1)]",1
damasci,"[('damasco', 1)]",1
ruinis,"[('ruinas', 1)]",1
muri,"[('muro', 1), ('muris', 1), ('auri', 1), ('mari', 1)]",4
australem,"[('australe', 1)]",1
nimis,"[('nimia', 1)]",1
amos,"[('ramos', 1), ('amon', 1), ('camos', 1)]",3
tiri,"[('uiri', 1), ('siri', 1), ('tiro', 1)]",3
note,"[('noe', 1), ('nocte', 1), ('nota', 1), ('noue', 1), ('nobe', 1)]",5
deuoti,"[('deuote', 1)]",1
ambitum,"[('ambitus', 1)]",1
uideret,"[('uiderem', 1), ('uiderent', 1), ('uidere', 1)]",3
dotaim,"[('dotam', 1)]",1
celum,"[('colum', 1)]",1
sepulcri,"[('sepulcra', 1), ('sepulcro', 1)]",2
siciliam,"[('sicilia', 1)]",1
preter,"[('pretera', 1)]",1
exitus,"[('exitu', 1)]",1
uirgini,"[('uirginis', 1), ('uirgins', 1), ('uirgine', 1)]",3
riuum,"[('riuus', 1), ('ritum', 1)]",2
melcisedet,"[('melcisedec', 1)]",1
dimisi,"[('diuisi', 1), ('dimisit', 1)]",2
sabul,"[('cabul', 1), ('sabulo', 1), ('saul', 1), ('kabul', 1)]",4
titum,"[('situm', 1), ('totum', 1), ('ritum', 1), ('tirum', 1)]",4
docent,"[('docenti', 1), ('ducent', 1)]",2
uicit,"[('uidit', 1), ('dicit', 1), ('uixit', 1), ('eicit', 1), ('uiuit', 1)]",5
bodiwini,"[('bodwini', 1)]",1
acumen,"[('cacumen', 1)]",1
cepei,"[('cepe', 1)]",1
capodotia,"[('capadotia', 1)]",1
hora,"[('horma', 1), ('horam', 1), ('horas', 1), ('dora', 1)]",4
fortissimie,"[('fortissimi', 1), ('fortissimis', 1)]",2
quondam,"[('quosdam', 1), ('quoddam', 1), ('quodam', 1), ('quendam', 1), ('quoniam', 1), ('quandam', 1)]",6
duxit,"[('dixit', 1), ('ducit', 1)]",2
edificato,"[('edificate', 1), ('edificata', 1)]",2
habitator,"[('habitatur', 1)]",1
quandam,"[('quadam', 1), ('quamdam', 1), ('quasdam', 1), ('quendam', 1), ('quondam', 1)]",5
fortissimis,"[('fortissimi', 1), ('fortissimos', 1), ('fortissimie', 1)]",3
fiant,"[('fiunt', 1)]",1
dominicam,"[('dominica', 1)]",1
macumet,"[('macumeti', 1)]",1
iocapatam,"[('iocapata', 1)]",1
uicibus,"[('uicinus', 1)]",1
palmis,"[('palis', 1), ('palmas', 1)]",2
scripturam,"[('scriptura', 1)]",1
sapor,"[('uapor', 1)]",1
kabul,"[('cabul', 1), ('kubul', 1), ('sabul', 1)]",3
marmoreum,"[('marmoream', 1)]",1
multe,"[('multa', 1), ('multi', 1), ('multo', 1), ('culte', 1)]",4
asinum,"[('sinum', 1), ('asinus', 1)]",2
panem,"[('pacem', 1), ('panum', 1), ('pane', 1), ('panes', 1)]",4
recipit,"[('recipiat', 1), ('recepit', 1)]",2
abstinencie,"[('abstinentie', 1)]",1
capilo,"[('capilos', 1)]",1
facta,"[('factam', 1), ('facto', 1), ('facti', 1), ('facte', 1)]",4
montis,"[('motis', 1), ('montes', 1), ('fontis', 1), ('monti', 1), ('mentis', 1)]",5
iaboc,"[('naboc', 1), ('iabec', 1), ('iabot', 1)]",3
siene,"[('sienem', 1)]",1
altum,"[('album', 1), ('mltum', 1), ('alium', 1), ('aptum', 1), ('altus', 1)]",5
rubro,"[('rubri', 1), ('rubeo', 1)]",2
gregibus,"[('regibus', 1)]",1
optime,"[('optima', 1), ('optimo', 1)]",2
moria,"[('maria', 1), ('moris', 1)]",2
belo,"[('melo', 1), ('celo', 1)]",2
pannum,"[('panum', 1), ('annum', 1)]",2
campestri,"[('campestria', 1)]",1
unius,"[('unus', 1)]",1
sarracenis,"[('sarracenus', 1), ('sarraceni', 1), ('sarracenos', 1)]",3
petrum,"[('petram', 1), ('patrum', 1), ('petrus', 1)]",3
manasse,"[('manasses', 1)]",1
fecit,"[('feci', 1), ('facit', 1)]",2
contigit,"[('contingit', 1)]",1
habitationnis,"[('habitationis', 1)]",1
edificata,"[('edificate', 1), ('edificato', 1)]",2
cisterna,"[('cisternam', 1)]",1
appelare,"[('appelari', 1)]",1
spissa,"[('spisso', 1)]",1
mansit,"[('mansio', 1), ('mansi', 1)]",2
dico,"[('diuo', 1), ('dici', 1), ('dicob', 1), ('dicto', 1), ('uico', 1)]",5
oppidis,"[('oppidi', 1)]",1
speluncam,"[('spelunca', 1)]",1
tecta,"[('tecua', 1), ('tecto', 1), ('tecti', 1)]",3
uterum,"[('uerum', 1), ('iterum', 1)]",2
paruus,"[('paruos', 1), ('partus', 1), ('paruum', 1)]",3
multus,"[('multum', 1), ('multos', 1), ('multis', 1), ('multas', 1)]",4
pasca,"[('pasta', 1), ('pascua', 1), ('pasce', 1)]",3
statua,"[('statura', 1), ('statum', 1)]",2
solatio,"[('colatio', 1), ('solatia', 1)]",2
uidere,"[('uideri', 1), ('ridere', 1), ('uiderem', 1), ('uideret', 1)]",4
totam,"[('totum', 1), ('rotam', 1), ('dotam', 1), ('tota', 1)]",4
pedum,"[('pedem', 1)]",1
ueniamus,"[('uenimus', 1)]",1
quod,"[('quos', 1), ('quid', 1), ('quot', 1), ('quo', 1)]",4
fertilis,"[('fertiles', 1), ('fertili', 1)]",2
solam,"[('sola', 1), ('olam', 1), ('solum', 1)]",3
itur,"[('iter', 1)]",1
sepultura,"[('sepulture', 1)]",1
pulcre,"[('pulcra', 1), ('pulcro', 1)]",2
saulis,"[('salis', 1)]",1
religiosi,"[('religiosis', 1), ('religiosa', 1)]",2
panibus,"[('manibus', 1), ('canibus', 1)]",2
diocletiani,"[('diocletiano', 1)]",1
puteus,"[('puteum', 1), ('puteos', 1)]",2
presenti,"[('preuenti', 1), ('presente', 1)]",2
cauda,"[('causa', 1), ('caudas', 1), ('caude', 1)]",3
occidentale,"[('occidentali', 1)]",1
dominica,"[('dominici', 1), ('dominicam', 1), ('dominice', 1)]",3
superior,"[('superiore', 1), ('superiori', 1)]",2
ducit,"[('ducet', 1), ('duci', 1), ('dicit', 1), ('duxit', 1)]",4
aliquas,"[('aliquam', 1), ('aliquos', 1), ('aliqua', 1), ('aliquis', 1)]",4
torrens,"[('torreos', 1)]",1
patres,"[('patrem', 1), ('patre', 1), ('patris', 1), ('patures', 1)]",4
indiam,"[('india', 1)]",1
maxima,"[('maximas', 1), ('maximi', 1), ('maximo', 1), ('maxime', 1)]",4
stipitem,"[('stipite', 1)]",1
nulo,"[('nuli', 1), ('nula', 1), ('ulo', 1), ('nudo', 1)]",4
contrariam,"[('contrarium', 1)]",1
liber,"[('libet', 1)]",1
fabulas,"[('tabulas', 1)]",1
depositus,"[('depositis', 1)]",1
dictam,"[('dicam', 1), ('dicta', 1), ('ductam', 1), ('dictum', 1), ('dietam', 1)]",5
uerba,"[('uersa', 1), ('uera', 1), ('uerbo', 1)]",3
ascensum,"[('ascensus', 1), ('ascensu', 1)]",2
insulas,"[('insulam', 1), ('insula', 1)]",2
filiam,"[('filia', 1), ('filium', 1)]",2
uento,"[('uenti', 1)]",1
nuda,"[('nudam', 1), ('nula', 1), ('iuda', 1), ('nudo', 1)]",4
eminenti,"[('iminenti', 1)]",1
georgii,"[('georgia', 1)]",1
respondent,"[('respondents', 1), ('respondet', 1)]",2
nouit,"[('noui', 1), ('noluit', 1)]",2
ciuitatem,"[('ciuitate', 1), ('ciuitates', 1), ('ciuitatum', 1)]",3
predicta,"[('predicte', 1), ('predicto', 1), ('predictam', 1)]",3
quem,"[('quam', 1), ('que', 1)]",2
medos,"[('meos', 1)]",1
mirabilis,"[('mirabiles', 1), ('mirabilia', 1)]",2
pulcerrimum,"[('pulcerrimus', 1)]",1
macabeus,"[('macabeum', 1)]",1
simonem,"[('sidonem', 1)]",1
nunquam,"[('numquam', 1), ('unquam', 1), ('nusquam', 1)]",3
descendens,"[('descendes', 1)]",1
clausa,"[('causa', 1)]",1
data,"[('nata', 1), ('lata', 1)]",2
mundi,"[('mundo', 1)]",1
sedit,"[('dedit', 1), ('sedis', 1)]",2
ante,"[('tante', 1), ('aute', 1), ('alte', 1), ('ane', 1), ('anne', 1), ('apte', 1)]",6
quia,"[('quid', 1), ('qua', 1), ('quis', 1), ('uia', 1), ('qui', 1), ('quin', 1)]",6
sinistram,"[('sinistra', 1)]",1
tertiam,"[('tertia', 1)]",1
posite,"[('positi', 1), ('posita', 1)]",2
meus,"[('meis', 1), ('deus', 1), ('meos', 1), ('meas', 1), ('meum', 1)]",5
lictore,"[('litore', 1)]",1
natum,"[('notum', 1), ('nasum', 1), ('latum', 1), ('natus', 1)]",4
hominem,"[('hominum', 1), ('homines', 1)]",2
quarentonem,"[('quarentone', 1)]",1
torrenti,"[('torrentis', 1), ('torrente', 1)]",2
altitudinem,"[('altitudine', 1)]",1
rigantur,"[('rigatur', 1)]",1
mariam,"[('maria', 1)]",1
occurrit,"[('occurri', 1), ('occurrat', 1)]",2
dimisit,"[('dimisi', 1)]",1
mari,"[('matri', 1), ('magi', 1), ('maria', 1), ('rari', 1), ('mali', 1), ('maris', 1), ('mare', 1), ('marie', 1), ('muri', 1)]",9
dominice,"[('dominici', 1), ('dominica', 1)]",2
predictam,"[('predictum', 1), ('predicta', 1)]",2
dextrum,"[('dextram', 1)]",1
