,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,most_similar_dropped_p_#,most_similar_dropperd_score,most_similar_dropped_p_length,version,inner_mean_is_low,cross_inner_mean_diff
2950,count_vectorizer_5_gram,88,cross,0.09223480512147084,0.04523320340580005,0.0,0.05808673499628663,0.08621498227498194,0.1201375254437412,0.24293207035560244,1,762,171,0.24293207035560244,796,True,95.0,0.8175777783053035,692.0,london,,
2632,5_gram,88,cross,0.04054031075140394,0.024379178476150554,0.0,0.024168612731424653,0.036732817192255005,0.05173061183060901,0.15041459730796225,1,762,171,0.15041459730796225,796,True,95.0,0.7456665541946206,692.0,london,,
1054,5_gram,88,inner,0.05568927332755291,0.02494079292216148,0.0069161426046948585,0.03715403921724263,0.05429386493749547,0.07318453773730182,0.132254251998019,0,1343,274,0.132254251998019,853,,,,,zwickau,True,0.002521767792617459
1376,count_vectorizer_5_gram,88,inner,0.12109117866416118,0.044670410440281284,0.028123026101985735,0.08816700934478441,0.11928856876349299,0.15289196402613722,0.25470116480546384,0,1343,299,0.25470116480546384,2764,,,,,zwickau,True,0.007391234194409554
1042,5_gram,88,inner,0.044173656541056365,0.024307420136590385,0.0021264407381179616,0.026413868753707173,0.03997160572674434,0.057776994531423535,0.14848516379858318,0,762,194,0.14848516379858318,859,,,,,london,False,-0.003633345789652423
2633,5_gram,89,cross,0.03278637266188137,0.02577447427404484,0.0,0.016330831221284897,0.0291186567019585,0.04179855376782224,0.29413096863076366,2,456,96,0.29413096863076366,184,False,,,,london,,
2665,5_gram,89,cross,0.03826690204141607,0.029858017607576285,0.0,0.024059877680310326,0.03339669199342513,0.04605497630066011,0.44234195207589366,1,475,85,0.44234195207589366,588,False,,,,zwickau,,
2951,count_vectorizer_5_gram,89,cross,0.07273073721229478,0.04168634318592857,0.0,0.04629521753818561,0.06700659099631626,0.0946384860328103,0.40013848018417253,2,456,96,0.40013848018417253,184,False,,,,london,,
1055,5_gram,89,inner,0.036603136677354785,0.020449232361315576,0.0,0.022436473343495637,0.033299619031265305,0.044200267379248086,0.17240951283188002,2,475,109,0.17240951283188002,847,,,,,zwickau,True,0.0016637653640612857
2987,count_vectorizer_5_gram,89,cross,0.0983162679430898,0.04765702435098939,0.0,0.06845490135507487,0.09098350440084393,0.12545639672401293,0.5449619680472346,1,475,85,0.5449619680472346,588,False,,,,zwickau,,
1377,count_vectorizer_5_gram,89,inner,0.09085124086264795,0.038494801470124525,0.0,0.06327364519012418,0.0857679527879076,0.1149686033209324,0.2265773774050427,2,475,109,0.2265773774050427,847,,,,,zwickau,True,0.007465027080441847
1043,5_gram,89,inner,0.03592603439226508,0.022913180648674935,0.0,0.020691838928887273,0.031511688222190505,0.04467556463866573,0.1438836383022681,1,456,71,0.1438836383022681,1230,,,,,london,False,-0.003139661730383707
1361,count_vectorizer_5_gram,89,inner,0.0794058657465661,0.03870632387554469,0.0,0.052512290773075114,0.0736941492223918,0.1000571918834286,0.21895383870105778,1,456,71,0.21895383870105778,1230,,,,,london,False,-0.006675128534271324
2988,count_vectorizer_5_gram,90,cross,0.0865685951831795,0.045750260672331455,0.0,0.055578489568168916,0.08298484564786843,0.11240205063579005,0.4617647058823524,2,345,84,0.4617647058823524,264,False,,,,zwickau,,
1378,count_vectorizer_5_gram,90,inner,0.08111804949562294,0.03939963606048507,0.0,0.05104426297816807,0.0737585684485889,0.10783689499749705,0.19800687535809358,2,345,249,0.19800687535809358,161,,,,,zwickau,True,0.0054505456875565544
1044,5_gram,90,inner,0.027671561133583447,0.01763254487752439,0.0,0.015571873869352468,0.024239779236384578,0.036722075680168616,0.1072098435428174,1,264,274,0.1072098435428174,1674,,,,,london,False,-0.0028609082881501414
2666,5_gram,90,cross,0.035529433157641316,0.02872403176736577,0.0,0.019634906118666015,0.030142654911770532,0.04547304852769685,0.40087146765708387,2,345,84,0.40087146765708387,264,False,,,,zwickau,,
1362,count_vectorizer_5_gram,90,inner,0.06705203827701404,0.03342999480989361,0.0,0.04442850423579868,0.06340005040884904,0.08467839136351224,0.18174684891322904,1,264,274,0.18174684891322904,1674,,,,,london,False,-0.006271823492096498
1056,5_gram,90,inner,0.03329244041547379,0.0202462281733371,0.0,0.01899492518307774,0.029034936748303736,0.04326356245693283,0.11513976177525607,2,345,89,0.11513976177525607,475,,,,,zwickau,True,0.002236992742167529
2634,5_gram,90,cross,0.024810652845433306,0.01761374920094631,0.0,0.012226581572019153,0.021826498774828635,0.03267333441782669,0.11900870970085663,1,264,56,0.11900870970085663,283,True,97.0,0.6811654552561088,251.0,london,,
2952,count_vectorizer_5_gram,90,cross,0.06078021478491755,0.03392494292396749,0.0,0.035759926992607584,0.05626175269769829,0.07899326292641466,0.2116726678104909,1,264,12,0.2116726678104909,1569,True,97.0,0.748895571966576,251.0,london,,
2953,count_vectorizer_5_gram,91,cross,0.08845773927680428,0.04892873469879619,0.0,0.05345368873599473,0.08228344345162053,0.11615687114518486,0.49006035209526383,2,245,98,0.49006035209526383,158,False,,,,london,,
1363,count_vectorizer_5_gram,91,inner,0.09889550313540917,0.05020596894900424,0.0,0.06072991924173921,0.09429250564154233,0.131757567850577,0.257146605662973,3,245,157,0.257146605662973,366,,,,,london,False,-0.010437763858604884
1057,5_gram,91,inner,0.02121545737392734,0.023111117916199755,0.0,0.0068986307700906295,0.013273550772486202,0.025892684556349205,0.1398301354964549,18,52,240,0.1398301354964549,205,,,,,zwickau,False,-0.0028527393782299335
1379,count_vectorizer_5_gram,91,inner,0.058805209704243584,0.04263069126607596,0.0,0.027196414661021063,0.04999305700197999,0.07989779618950697,0.20985541222302093,18,52,240,0.20985541222302093,205,,,,,zwickau,False,-6.393218995422167e-05
2989,count_vectorizer_5_gram,91,cross,0.05874127751428936,0.041063725938131346,0.0,0.03073904849410519,0.05165448590357542,0.08438503674252396,0.24288354418253527,17,52,227,0.24288354418253527,295,False,,,,zwickau,,
2667,5_gram,91,cross,0.018362717995697407,0.01688480158229859,0.0,0.006884412995814573,0.012998906105667849,0.025594494254824064,0.09772621246956571,17,52,74,0.09772621246956571,1014,False,,,,zwickau,,
1045,5_gram,91,inner,0.03666833477928554,0.022320574700502402,0.0,0.02018275167712158,0.03220468249280035,0.0489085918583123,0.15178026896257515,3,245,84,0.15178026896257515,264,,,,,london,False,-0.003982664210284002
2635,5_gram,91,cross,0.03268567056900154,0.02799406120556647,0.0,0.017647072070891612,0.02945953699272546,0.041817896501002136,0.40940172976086364,2,245,98,0.40940172976086364,158,False,,,,london,,
2636,5_gram,92,cross,0.0462441115591948,0.028393910438465904,0.005586447063485246,0.031147279317391474,0.04235257239864048,0.05679510226182906,0.39853442013156615,0,1177,99,0.39853442013156615,445,False,,,,london,,
2668,5_gram,92,cross,0.013886452391562039,0.023095355147196704,0.0,0.0034008095522959705,0.009183059049800605,0.01660907698464857,0.32296305835808514,16,77,86,0.32296305835808514,462,False,,,,zwickau,,
2990,count_vectorizer_5_gram,92,cross,0.03656392300295034,0.03196024774788776,0.0,0.014330964921569945,0.0310491391639294,0.05007319770273949,0.2985041263606739,16,77,86,0.2985041263606739,462,False,,,,zwickau,,
1380,count_vectorizer_5_gram,92,inner,0.03790824603939475,0.03344470841162553,0.0,0.013276805963441246,0.030888482147457895,0.05237619040776793,0.24471920322769625,19,77,127,0.24471920322769625,141,,,,,zwickau,False,-0.0013443230364444114
1046,5_gram,92,inner,0.04963057501557603,0.02139712328652812,0.00481653303730156,0.034501513357864645,0.045887891727602076,0.06248352005343071,0.12403289370079644,0,1177,192,0.12403289370079644,1549,,,,,london,False,-0.0033864634563812307
2954,count_vectorizer_5_gram,92,cross,0.10628892452756583,0.0431923577152044,0.014347081398004129,0.08076487754068218,0.10221304261005157,0.12931483975792268,0.4645053187648817,0,1177,99,0.4645053187648817,445,False,,,,london,,
1058,5_gram,92,inner,0.013813512493558016,0.0209296886140446,0.0,0.0032819381574145665,0.00861435185410538,0.017413685452130283,0.231726739470103,19,77,127,0.231726739470103,141,,,,,zwickau,True,7.293989800402287e-05
1364,count_vectorizer_5_gram,92,inner,0.11548245001038807,0.04072769603494422,0.015602067036358134,0.08805989718043032,0.11335414421702096,0.14181950051512965,0.2543871730807248,0,1177,205,0.2543871730807248,1214,,,,,london,False,-0.009193525482822235
2637,5_gram,93,cross,0.03894760416380734,0.029704233549933002,0.0012278541781520894,0.02304860973268137,0.03424726637456067,0.04878381522318017,0.4014679848812843,0,459,100,0.4014679848812843,256,False,,,,london,,
1381,count_vectorizer_5_gram,93,inner,0.05680751583257867,0.02947575397118682,0.0,0.034709653289413334,0.053259023821327585,0.07575845847151325,0.17176823717246886,6,314,92,0.17176823717246886,77,,,,,zwickau,True,0.00616461603339314
1365,count_vectorizer_5_gram,93,inner,0.09499489428710547,0.03909602596006044,0.0,0.06873137658852048,0.09065557895583831,0.11769055196241293,0.23764053594986587,2,459,106,0.23764053594986587,431,,,,,london,False,-0.006951556725744934
2955,count_vectorizer_5_gram,93,cross,0.08804333756136054,0.042456459023166686,0.005142492773420686,0.06008118598241606,0.0832185085248625,0.1098301569186527,0.44152115372596124,0,459,100,0.44152115372596124,256,False,,,,london,,
2991,count_vectorizer_5_gram,93,cross,0.06297213186597181,0.04127529005887301,0.0,0.039140555505469465,0.058571517394305286,0.07888228434660698,0.5750175312895449,2,314,86,0.5750175312895449,462,False,,,,zwickau,,
2669,5_gram,93,cross,0.029438400683271183,0.032493631875664994,0.0,0.01579217271431337,0.02528140692091025,0.03613703267833802,0.5230342066890811,2,314,86,0.5230342066890811,462,False,,,,zwickau,,
1047,5_gram,93,inner,0.041333490248344124,0.023564892754184028,0.0,0.0257263093090958,0.03811130869145205,0.051716893159565624,0.15226837940181875,2,459,96,0.15226837940181875,468,,,,,london,False,-0.002385886084536784
1059,5_gram,93,inner,0.026793825499321234,0.01832646812627178,0.0,0.014943094820712773,0.02342415776717276,0.035613607668458676,0.18333415552265278,6,314,92,0.18333415552265278,77,,,,,zwickau,True,0.0026445751839499487
1366,count_vectorizer_5_gram,94,inner,0.11409801812230416,0.04014270320617009,0.0,0.08722521710815156,0.1117287515805344,0.1394792353485906,0.23958137021852993,1,825,83,0.23958137021852993,1245,,,,,london,False,-0.008673116566399436
2638,5_gram,94,cross,0.04573748136554454,0.019020408725725788,0.007730746900764309,0.03224652447861983,0.04516407550737276,0.056103762589790565,0.10705695967523596,0,825,185,0.10705695967523596,883,True,101.0,0.6344728591629054,616.0,london,,
1382,count_vectorizer_5_gram,94,inner,0.07533040779914853,0.03592989928082877,0.0,0.05016487443661422,0.07091604102168327,0.09613077281612202,0.19206059771746417,1,431,299,0.19206059771746417,2764,,,,,zwickau,True,0.005694141696000465
2992,count_vectorizer_5_gram,94,cross,0.08102454949514899,0.043954892014236926,0.011087523881079595,0.05387025951841596,0.07757648421643112,0.10158664620762624,0.5695013371914829,0,431,87,0.5695013371914829,572,False,,,,zwickau,,
1048,5_gram,94,inner,0.04915361120534068,0.020459305060218626,0.0,0.034694332780406754,0.04744017075945205,0.06029401455453308,0.12711568050921926,1,825,97,0.12711568050921926,330,,,,,london,False,-0.0034161298397961393
2956,count_vectorizer_5_gram,94,cross,0.10542490155590473,0.037103200203848594,0.012057604140686152,0.07969735584306177,0.10207045292717104,0.12904923131643942,0.21313424215967258,0,825,64,0.21313424215967258,868,True,101.0,0.710512604793876,616.0,london,,
2670,5_gram,94,cross,0.03362204367395136,0.03387038058603679,0.0020483342940190493,0.01904995612848289,0.02914427873023285,0.04065011091365173,0.543295330884757,0,431,87,0.543295330884757,572,False,,,,zwickau,,
1060,5_gram,94,inner,0.03090071497408894,0.01909379921551521,0.0,0.017542233097857962,0.02771632641762483,0.03913912206189563,0.13062676217976923,1,431,95,0.13062676217976923,692,,,,,zwickau,True,0.0027213286998624166
1061,5_gram,95,inner,0.03829665754682576,0.02497793681604506,0.001599383777801687,0.022312197172994746,0.033323292844843914,0.048492919751951524,0.1873283522228529,0,692,171,0.1873283522228529,796,,,,,zwickau,True,0.002163314336728235
1383,count_vectorizer_5_gram,95,inner,0.08856824183795295,0.0450833297042688,0.006262242910851495,0.05645357513693777,0.08318903308077027,0.1175690752242523,0.2687396305432839,0,692,171,0.2687396305432839,796,,,,,zwickau,True,0.006614443542115045
1049,5_gram,95,inner,0.03170211569961039,0.024759806522274982,0.0,0.015585236214925167,0.025393361106652704,0.039641133129256524,0.23833572980766954,2,306,98,0.23833572980766954,1499,,,,,london,False,-0.0005521464596964162
1367,count_vectorizer_5_gram,95,inner,0.07084862533839671,0.038952493273172364,0.0,0.04371649969879742,0.06451747176156362,0.09015387587490906,0.32682748525424676,2,306,98,0.32682748525424676,1499,,,,,london,False,-0.004109218560074013
2957,count_vectorizer_5_gram,95,cross,0.0667394067783227,0.04453921356464663,0.0,0.03974523702627563,0.06038696063808315,0.08540248594334075,0.45886875030336766,3,306,103,0.45886875030336766,368,False,,,,london,,
2993,count_vectorizer_5_gram,95,cross,0.095182685380068,0.04261728828832362,0.01302234026786024,0.06311147933244327,0.09297581018077974,0.12374998111725291,0.2537448983328568,0,692,194,0.2537448983328568,859,True,88.0,0.8175777783053039,762.0,zwickau,,
2639,5_gram,95,cross,0.031149969239913977,0.03272801062463733,0.0,0.014721078752315644,0.025222655360520645,0.037184161557973584,0.3557294451724981,3,306,103,0.3557294451724981,368,False,,,,london,,
2671,5_gram,95,cross,0.040459971883554,0.02336688715160861,0.003260505125656719,0.023984757075854027,0.035804219812828816,0.05308089430020587,0.17336056154950227,0,692,194,0.17336056154950227,859,True,88.0,0.7411342468610606,762.0,zwickau,,
1062,5_gram,96,inner,0.027608107841400133,0.017893811942578487,0.0,0.015083913758490457,0.024321631186360326,0.03713671804686977,0.12803984384988254,4,184,58,0.12803984384988254,687,,,,,zwickau,True,0.0030425175326331197
1050,5_gram,96,inner,0.03513409203802196,0.022321542613823603,0.0,0.020734278675846297,0.030039249339738866,0.04228094492647273,0.15561631295365946,1,468,98,0.15561631295365946,1499,,,,,london,False,-0.0017452434636183387
1368,count_vectorizer_5_gram,96,inner,0.0919046248217002,0.04209514576192551,0.0,0.0644157505051239,0.0859229362689334,0.11315354488445564,0.2624015258321418,1,468,98,0.2624015258321418,1499,,,,,london,False,-0.005466214235043787
2994,count_vectorizer_5_gram,96,cross,0.07296335166518339,0.03823146855033103,0.0,0.047071855214326476,0.06721511157732567,0.09056167154092225,0.40013848018417253,1,184,89,0.40013848018417253,456,False,,,,zwickau,,
2958,count_vectorizer_5_gram,96,cross,0.08643841058665641,0.04388240886084185,0.0,0.05810544265262278,0.07830128023623022,0.10826357733110051,0.3879375209145847,1,468,103,0.3879375209145847,368,False,,,,london,,
2672,5_gram,96,cross,0.030650625374033253,0.022685137304909037,0.0,0.01638550554393577,0.02682802142443233,0.04162438188077594,0.28062481680945184,1,184,89,0.28062481680945184,456,False,,,,zwickau,,
2640,5_gram,96,cross,0.03338884857440362,0.026627051554662346,0.0,0.019438726140123028,0.027983665976324214,0.04064342561668814,0.32689959570354415,1,468,103,0.32689959570354415,368,False,,,,london,,
1384,count_vectorizer_5_gram,96,inner,0.06678382761529071,0.033654993853651956,0.0,0.04295954955716455,0.06253921994931388,0.08589844300172998,0.2040291472413775,4,184,58,0.2040291472413775,687,,,,,zwickau,True,0.006179524049892679
2995,count_vectorizer_5_gram,97,cross,0.06437963520974635,0.030893822929816465,0.0,0.042777690514348814,0.061684633862063167,0.08011624054985356,0.1892327100890311,1,251,274,0.1892327100890311,1674,True,90.0,0.7488955719665759,264.0,zwickau,,
1063,5_gram,97,inner,0.025346923947122485,0.017701330333314554,0.0007607588662913867,0.012148366013526856,0.02243654808615726,0.033532864186392494,0.10982942649635988,0,251,56,0.10982942649635988,283,,,,,zwickau,True,0.001939318721510437
1051,5_gram,97,inner,0.04515204713982848,0.02797643886993602,0.0,0.02620084721368866,0.040300386539428704,0.05961443285245808,0.15575904772601334,1,330,82,0.15575904772601334,661,,,,,london,False,-0.0033390190728639912
2641,5_gram,97,cross,0.04181302806696449,0.025795827186224855,0.0,0.023232121590716043,0.03809958142959974,0.05479051911410254,0.153610877822055,3,330,101,0.153610877822055,616,True,104.0,0.6898737346649889,313.0,london,,
1369,count_vectorizer_5_gram,97,inner,0.10341252317608259,0.051937969509325645,0.0,0.06480666441196983,0.10075362256451667,0.13491133707600172,0.2677097925641017,1,330,250,0.2677097925641017,142,,,,,london,False,-0.007817818399929885
1385,count_vectorizer_5_gram,97,inner,0.06031919985039994,0.03268959012848442,0.0055143518553940575,0.036474009127700706,0.055272369326685306,0.07841733896302787,0.19213351444011342,0,251,12,0.19213351444011342,1569,,,,,zwickau,True,0.004060435359346408
2959,count_vectorizer_5_gram,97,cross,0.0955947047761527,0.04999854852212334,0.0,0.05995014221389604,0.08944767478712175,0.13016548627524727,0.25464280563169217,3,330,246,0.25464280563169217,150,True,104.0,0.7717017842605578,313.0,london,,
