,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,version
254,5_gram,254,inner,0.02124127617428045,0.01818815200307289,0.0,0.00949533043383944,0.016273453729686277,0.026681678332152597,0.11865707503656912,4,180,220,0.11865707503656912,200,,zwickau
576,5_gram,254,cross,0.02024601012575579,0.015319661581051755,0.0,0.009750598604303558,0.017067797046008568,0.02744409233798885,0.10956014793880112,5,180,250,0.10956014793880112,142,True,zwickau
577,5_gram,255,cross,0.039801962076461646,0.02322272427035918,0.0,0.021767867123537437,0.037232217194354246,0.05017586310181674,0.1321992649368953,1,405,156,0.1321992649368953,365,True,zwickau
255,5_gram,255,inner,0.039478053399643144,0.023716957986367592,0.002977094638848375,0.022337415243905992,0.03667979629039967,0.05109370856457289,0.1419733717766557,0,405,138,0.1419733717766557,204,,zwickau
256,5_gram,256,inner,0.025757000463828283,0.01878040311846521,0.0,0.011244306381738798,0.023302913439004255,0.03484746298327983,0.11194745797332109,6,192,255,0.11194745797332109,405,,zwickau
578,5_gram,256,cross,0.02701907346133336,0.026983958802307778,0.0,0.011849351349685058,0.022107844907763685,0.036177089392005674,0.3785931786989825,8,192,196,0.3785931786989825,277,False,zwickau
579,5_gram,257,cross,0.04668619165622063,0.041418667084684946,0.0,0.02691706275341786,0.03838831286662202,0.05434621230873629,0.5741569876674794,1,833,197,0.5741569876674794,1166,False,zwickau
257,5_gram,257,inner,0.044281429748937104,0.028622532321397814,0.0,0.027260746333056057,0.03849245297699421,0.05242764124743469,0.20592405584935378,1,833,262,0.20592405584935378,689,,zwickau
580,5_gram,258,cross,0.0410005915965724,0.037103829442701186,0.0,0.02681816489195235,0.03474073115804423,0.04710882596917694,0.5796554417514429,1,706,198,0.5796554417514429,766,False,zwickau
258,5_gram,258,inner,0.03767218462690555,0.02363565193517086,0.0,0.023399427875857578,0.033713863905831115,0.047067284725802946,0.2008435680494302,2,706,259,0.2008435680494302,300,,zwickau
581,5_gram,259,cross,0.034906776855152026,0.02677954842501914,0.0,0.018565177753496535,0.027626266651589675,0.04242012144198938,0.19636900948887634,1,300,198,0.19636900948887634,766,True,zwickau
259,5_gram,259,inner,0.03317358532041484,0.027096785840982813,0.0,0.017030747122656682,0.02654062790034807,0.03974760429521357,0.2008435680494302,2,300,258,0.2008435680494302,706,,zwickau
260,5_gram,260,inner,0.03343765765675747,0.02698594015238123,0.0,0.01750688642451853,0.027637200982025097,0.04203477266731573,0.228348286696143,1,466,262,0.228348286696143,689,,zwickau
582,5_gram,260,cross,0.035678835512846056,0.03936519189164373,0.0,0.01812895462511644,0.02875776528897902,0.0423116539370835,0.5840269413026036,2,466,200,0.5840269413026036,502,False,zwickau
261,5_gram,261,inner,0.03251049407344192,0.03197048374279901,0.0,0.01520798279032126,0.025425892355761627,0.038963601582236496,0.2847297781962172,5,344,175,0.2847297781962172,427,,zwickau
583,5_gram,261,cross,0.0338337325845291,0.031947150849608655,0.0,0.01679117205781274,0.026862003183165346,0.0398299826697995,0.24942524730923374,4,344,203,0.24942524730923374,421,True,zwickau
262,5_gram,262,inner,0.04620920111778948,0.03906311942994417,0.0024333152520911294,0.025820948862404127,0.03837045593609555,0.052630952789508065,0.4078972138703129,0,689,178,0.4078972138703129,389,,zwickau
584,5_gram,262,cross,0.04876287142343055,0.04720808836094864,0.0,0.02679924668055285,0.03861435853993885,0.05408972414817961,0.5351977059528649,1,689,202,0.5351977059528649,533,False,zwickau
585,5_gram,263,cross,0.041451327943622183,0.04226562204052478,0.0,0.0208103015605815,0.033503016663851436,0.046947828897857084,0.5679896621737511,1,440,203,0.5679896621737511,421,False,zwickau
263,5_gram,263,inner,0.03848169915746356,0.03081509762531965,0.0,0.020443145945564487,0.03268494087817624,0.046576942047711935,0.2502565558291367,1,440,262,0.2502565558291367,689,,zwickau
586,5_gram,264,cross,0.04174941372226807,0.027157768843996646,0.0,0.023085241196287173,0.035738356303533156,0.050255455310456575,0.18378275939437533,2,521,163,0.18378275939437533,1816,True,zwickau
264,5_gram,264,inner,0.04030738452747049,0.02691687363771077,0.0,0.02224650212870286,0.03395202704679676,0.05148450739858654,0.15891593455974037,1,521,173,0.15891593455974037,1192,,zwickau
265,5_gram,265,inner,0.0314160646245393,0.022464954154555163,0.0,0.015037104343080115,0.026111188076442943,0.042130406491357575,0.12857250350951874,9,167,177,0.12857250350951874,687,,zwickau
587,5_gram,265,cross,0.03330148688661605,0.02474523400358655,0.0,0.01702867197090254,0.028130706875062576,0.0431670197341812,0.23997604449177293,1,167,205,0.23997604449177293,1214,False,zwickau
588,5_gram,266,cross,0.01695706152143649,0.018187976440222794,0.0,0.005957469907954554,0.012861042771406404,0.02264722328338757,0.2207351956230238,24,90,206,0.2207351956230238,273,False,zwickau
266,5_gram,266,inner,0.0169694385719737,0.02069976559781151,0.0,0.005099855882703052,0.012474720570544178,0.022706812724297813,0.21270140920725733,37,90,165,0.21270140920725733,210,,zwickau
267,5_gram,267,inner,0.022899685547746566,0.020664150950406666,0.0,0.010113215775472233,0.018203252525872397,0.02994332584520398,0.21357414094611757,10,148,191,0.21357414094611757,181,,zwickau
589,5_gram,267,cross,0.024564856883723753,0.025763865506326367,0.0,0.01103022204975712,0.01944024413218276,0.03083821429662474,0.33135342301816906,4,148,207,0.33135342301816906,449,False,zwickau
268,5_gram,268,inner,0.029278906819072255,0.02031575000608015,0.0,0.016423489969087622,0.025057359106018525,0.03697984940674624,0.14898096347695905,1,418,176,0.14898096347695905,572,,zwickau
590,5_gram,268,cross,0.02997591656311025,0.028672318301727225,0.0,0.016695634431935853,0.02509286328620192,0.03592321418045347,0.4266859394231749,2,418,208,0.4266859394231749,857,False,zwickau
269,5_gram,269,inner,0.034966089040588205,0.02085917520722838,0.0,0.019933581261230984,0.032129125778587536,0.044953541586515294,0.14489120813814724,1,792,273,0.14489120813814724,1181,,zwickau
591,5_gram,269,cross,0.037395232317190434,0.019983606147381833,0.0058653105857368595,0.023317292061422756,0.034466380890061606,0.046791073457912793,0.13763504680833819,0,792,265,0.13763504680833819,1175,True,zwickau
270,5_gram,270,inner,0.03558666777329345,0.019479284462861252,0.0,0.02043020974244562,0.033540934272459084,0.04476944488517228,0.11211614411080344,1,1069,24,0.11211614411080344,1089,,zwickau
592,5_gram,270,cross,0.03821732417850054,0.01932539414013564,0.0018694231062577186,0.023578947342278403,0.034563425860533105,0.049963378389323854,0.11054061502333137,0,1069,25,0.11054061502333137,1459,True,zwickau
593,5_gram,271,cross,0.025006588488263364,0.03127803535867222,0.0,0.012497598692187167,0.019799979946349095,0.031595408471604025,0.5084614952499994,2,227,264,0.5084614952499994,696,False,zwickau
271,5_gram,271,inner,0.022811593656936097,0.017131586981428037,0.0,0.010900813614417365,0.018263680038315723,0.030131701497547868,0.12104137301133101,3,227,272,0.12104137301133101,459,,zwickau
594,5_gram,272,cross,0.026922449973656733,0.018005216048464147,0.0,0.014833080818427533,0.02436128109218327,0.034877603855722306,0.18109866743880276,1,459,265,0.18109866743880276,1175,True,zwickau
272,5_gram,272,inner,0.026621409317496143,0.020151237659437337,0.0,0.013245053397595305,0.021624914759622603,0.03552245579330633,0.1909743911164375,4,459,273,0.1909743911164375,1181,,zwickau
273,5_gram,273,inner,0.03563351266792243,0.02228913579187253,0.0,0.02041197741241277,0.03152863847407041,0.04602148864773697,0.1909743911164375,1,1181,272,0.1909743911164375,459,,zwickau
595,5_gram,273,cross,0.036710349152266994,0.02134150555748685,0.004228177664061536,0.0217931918745882,0.03240962538996315,0.04686726093355393,0.19780962157520807,0,1181,264,0.19780962157520807,696,True,zwickau
596,5_gram,274,cross,0.039446155121744354,0.020913871210940058,0.003425454233058986,0.02384155535575511,0.035034032197324566,0.05219213905341158,0.14004952908627877,0,853,226,0.14004952908627877,524,True,zwickau
274,5_gram,274,inner,0.037820895397365134,0.021970567063488173,0.0,0.020923410930017934,0.03379022232633622,0.05079001868161831,0.132254251998019,2,853,88,0.132254251998019,1343,,zwickau
275,5_gram,275,inner,0.02238849206200091,0.017481625652910896,0.0,0.009550277689451237,0.018122314980172683,0.029723772676850606,0.09042044629908091,2,372,151,0.09042044629908091,893,,zwickau
597,5_gram,275,cross,0.02334995128725984,0.016389140562126425,0.0,0.010955631288765984,0.019015632270922962,0.03190535654563801,0.07740415924848917,1,372,273,0.07740415924848917,1330,True,zwickau
276,5_gram,276,inner,0.012675356935077825,0.012297968746104945,0.0,0.003609299972948901,0.009340144047054943,0.018736913311383486,0.07571596051924667,40,116,280,0.07571596051924667,2013,,zwickau
598,5_gram,276,cross,0.014387889941660872,0.018893906606538467,0.0,0.004756574586721372,0.011452854765998702,0.01888068952549824,0.2735725171242304,26,116,268,0.2735725171242304,593,False,zwickau
277,5_gram,277,inner,0.03407099826731559,0.021170640899705547,0.0,0.018565213488066376,0.03134976709973911,0.04305576109132048,0.16924691398272443,2,617,122,0.16924691398272443,366,,zwickau
599,5_gram,277,cross,0.035530090555828335,0.020512766341691187,0.0002537336086491024,0.021245135835595994,0.03364191601583091,0.04621492853717271,0.1814177236303604,0,617,116,0.1814177236303604,451,True,zwickau
600,5_gram,278,cross,0.026648997353686137,0.022362516265916524,0.0,0.012746608027542041,0.023163622196808748,0.03520403272358512,0.21524608034079926,3,275,270,0.21524608034079926,134,True,zwickau
278,5_gram,278,inner,0.02548885214175541,0.022632977529563638,0.0,0.009916573919219239,0.019745696697731508,0.034184521452503856,0.14736810866523156,11,275,283,0.14736810866523156,1603,,zwickau
601,5_gram,279,cross,0.04056404532626375,0.02917703215884096,0.0024775924980604937,0.022653461918241188,0.03476502450202324,0.05010774829405862,0.3201205082420836,0,1010,270,0.3201205082420836,134,True,zwickau
279,5_gram,279,inner,0.03796526846474333,0.026240656342150753,0.001145620944296566,0.020015923922833,0.03270616515791292,0.04942532196878996,0.17186986929058487,0,1010,283,0.17186986929058487,1603,,zwickau
602,5_gram,280,cross,0.051514048097840964,0.025861984096749568,0.004742273433259382,0.031872348229947216,0.04758732749894982,0.0673379115090817,0.13388495357580144,0,2013,275,0.13388495357580144,1587,True,zwickau
280,5_gram,280,inner,0.04903817329846583,0.027137473921315478,0.0005564330140181686,0.028970880666365138,0.042318085117747976,0.06419251969978866,0.13749109322043246,0,2013,283,0.13749109322043246,1603,,zwickau
281,5_gram,281,inner,0.048943687483660354,0.028599568196902767,0.0,0.026130156054823904,0.044509769856542016,0.06423746554147082,0.16546833694615629,1,1334,42,0.16546833694615629,823,,zwickau
603,5_gram,281,cross,0.05174926162070899,0.026417215210162794,0.006756927894874863,0.03210749746845649,0.04684326121149439,0.06891115705468161,0.17524106231649275,0,1334,42,0.17524106231649275,912,True,zwickau
282,5_gram,282,inner,0.052030701711087445,0.03010857061251854,0.0028011207555258284,0.03230379220956581,0.04803272084025755,0.06371800762136175,0.28110206754620015,0,1721,12,0.28110206754620015,1569,,zwickau
604,5_gram,282,cross,0.05473437132593557,0.025179359085119982,0.008841974651844758,0.03659260328156306,0.05081505155170543,0.06898880635261972,0.17257715563736442,0,1721,42,0.17257715563736442,912,True,zwickau
605,5_gram,283,cross,0.050835353959171256,0.03497296366729101,0.004767039873157046,0.027450713420775544,0.043038161199520544,0.06636393772517785,0.2779320175645126,0,1603,293,0.2779320175645126,740,True,zwickau
283,5_gram,283,inner,0.04888537149418497,0.03746768869624963,0.0018362308630079961,0.02182734803868302,0.04083242738452577,0.06732665160981978,0.2830698216387484,0,1603,301,0.2830698216387484,680,,zwickau
284,5_gram,284,inner,0.032867492708432165,0.023448686858737782,0.0,0.01692661051402043,0.02816009667468788,0.043795279850214607,0.20795586158588944,3,828,283,0.20795586158588944,1603,,zwickau
606,5_gram,284,cross,0.033664664424966156,0.022985889616073816,0.0,0.017698321663547692,0.028493617293850824,0.04389647840160743,0.20778230819174742,1,828,275,0.20778230819174742,1587,True,zwickau
285,5_gram,285,inner,0.02669610538430661,0.01902548188264983,0.0,0.01255430437639259,0.023639596120659023,0.03423944296042623,0.11834552166561248,2,528,279,0.11834552166561248,1010,,zwickau
607,5_gram,285,cross,0.028432036870947898,0.018636328245610696,0.0014968314260347104,0.01575773847776936,0.025117083687806584,0.037295272089817845,0.12050269274050207,0,528,275,0.12050269274050207,1587,True,zwickau
286,5_gram,286,inner,0.025442101789592535,0.020044862384558666,0.0,0.012110547289439246,0.02231172093890281,0.033836238395800904,0.21894392340658375,3,393,289,0.21894392340658375,1127,,zwickau
608,5_gram,286,cross,0.026722663168208843,0.01991860311695985,0.0,0.013614320637540055,0.023343316298419972,0.037046152063224626,0.22451988293511105,2,393,281,0.22451988293511105,1116,True,zwickau
609,5_gram,287,cross,0.03567518322192806,0.021285275593803554,0.0016296426138993686,0.021681878192611734,0.030701511556091483,0.04705776044287532,0.15955780799870176,0,684,275,0.15955780799870176,1587,True,zwickau
287,5_gram,287,inner,0.03326792778424058,0.022775017246211143,0.0,0.0181265831652947,0.029562530333544234,0.04431583198844516,0.16763489989137267,2,684,289,0.16763489989137267,1127,,zwickau
288,5_gram,288,inner,0.02993966841124535,0.019155161717202877,0.0,0.01609386747682389,0.026733942016953383,0.040842200447072624,0.14709028145738032,2,772,287,0.14709028145738032,684,,zwickau
610,5_gram,288,cross,0.03148153029813495,0.01836322887388642,0.0,0.018257624553952048,0.028268465550111484,0.04280896640662669,0.14646133269697256,4,772,279,0.14646133269697256,681,True,zwickau
611,5_gram,289,cross,0.03740775793060512,0.023957899043029213,0.0,0.02072145316604174,0.03262545603062062,0.05036626953523366,0.2234849385408253,2,1127,278,0.2234849385408253,393,True,zwickau
289,5_gram,289,inner,0.03564597302086323,0.024825438264871134,0.0,0.01862204280986868,0.030222040130853257,0.048245167897741525,0.21894392340658375,3,1127,286,0.21894392340658375,393,,zwickau
612,5_gram,290,cross,0.03710093504281594,0.022013209812695545,0.0,0.021154865174473163,0.033761964668430185,0.04711836034998828,0.14010029724513204,1,1173,283,0.14010029724513204,605,True,zwickau
290,5_gram,290,inner,0.03492658021851938,0.022686176734984218,0.0,0.01736631747094243,0.031901024204242186,0.04767311232917542,0.12197792223049506,1,1173,279,0.12197792223049506,1010,,zwickau
613,5_gram,291,cross,0.021380251662080307,0.014408448861027346,0.0,0.011030532173606247,0.01745116214649721,0.02829994930810173,0.11686219519808441,2,595,282,0.11686219519808441,1162,True,zwickau
291,5_gram,291,inner,0.019760893828714644,0.01465291396643296,0.0,0.010356038637700828,0.015804773153713418,0.025656911536127345,0.11739322833356469,3,595,290,0.11739322833356469,1173,,zwickau
292,5_gram,292,inner,0.014667255880619462,0.013383134899689349,0.0,0.005352592715874935,0.012030306478798514,0.018699422837676276,0.0861360853106849,14,213,290,0.0861360853106849,1173,,zwickau
614,5_gram,292,cross,0.015474963830060705,0.013564675827050671,0.0,0.006481968863245628,0.011986283854542024,0.020005520385334187,0.08885872695723591,6,213,283,0.08885872695723591,605,True,zwickau
293,5_gram,293,inner,0.023144883134467113,0.014505070355284606,0.0,0.013232829541342049,0.021074122284115576,0.029827424710713504,0.10654939167482097,5,505,280,0.10654939167482097,2013,,zwickau
615,5_gram,293,cross,0.024847824246096745,0.014265655205523461,0.0,0.014389098550911396,0.02298227873298063,0.032324852858133836,0.11362182566234043,1,505,272,0.11362182566234043,1979,True,zwickau
294,5_gram,294,inner,0.033335570474245596,0.020370959617341373,0.0,0.01854347904395057,0.030932696895665888,0.0439429684596177,0.11853093364278416,2,1056,289,0.11853093364278416,1127,,zwickau
616,5_gram,294,cross,0.03467797611671957,0.019308285493249516,0.005061543824628275,0.021165398247005182,0.032712541349488214,0.043864858979469346,0.12021941814540632,0,1056,282,0.12021941814540632,1162,True,zwickau
617,5_gram,295,cross,0.03042279749616996,0.01824495615488089,0.0,0.016535522862093262,0.02675753409908648,0.0415171157923673,0.09169528540089185,1,663,117,0.09169528540089185,984,True,zwickau
295,5_gram,295,inner,0.02863647815825722,0.01886622243725948,0.0,0.014271900981806704,0.024609424955333196,0.038569237800775695,0.10684414042841538,4,663,121,0.10684414042841538,1352,,zwickau
296,5_gram,296,inner,0.030920361983681845,0.01794179491947758,0.0,0.016604794720531533,0.027806138325589605,0.041567533766758216,0.11869150208148138,1,1173,290,0.11869150208148138,1173,,zwickau
618,5_gram,296,cross,0.032850139861002596,0.017815783785443014,0.0,0.018527849299933237,0.030465194946176194,0.0436966195877292,0.10906986598872717,1,1173,282,0.10906986598872717,1162,True,zwickau
619,5_gram,297,cross,0.0635372835462855,0.02643746326174262,0.015033886496315471,0.04546787992611913,0.0609953360689759,0.07996885563883102,0.22168941060756284,0,2488,291,0.22168941060756284,2679,True,zwickau
297,5_gram,297,inner,0.06091005088347617,0.027800523309592408,0.00928866699283249,0.041637657186984485,0.05827897819007248,0.07715382674528877,0.22400171775101896,0,2488,299,0.22400171775101896,2764,,zwickau
298,5_gram,298,inner,0.03617585009047519,0.026063949656710276,0.0,0.021550366460556213,0.03188319635766841,0.04403640028026281,0.2856034208313734,1,771,299,0.2856034208313734,2764,,zwickau
620,5_gram,298,cross,0.037680301452647294,0.024689503887699,0.006243482070833251,0.023672717805113253,0.03303554377644028,0.04429517803744225,0.26279599304563817,0,771,291,0.26279599304563817,2679,True,zwickau
621,5_gram,299,cross,0.0694337738531783,0.030952846872770057,0.012526108697245155,0.04959576366365681,0.06568467030210526,0.08414823761462133,0.2786970645128805,0,2764,290,0.2786970645128805,782,True,zwickau
299,5_gram,299,inner,0.06664251727178583,0.03202033916814286,0.0052616528550287886,0.045766741400575565,0.06328570425561734,0.0817726392013342,0.2856034208313734,0,2764,298,0.2856034208313734,771,,zwickau
300,5_gram,300,inner,0.03963788816811575,0.025452202357171327,0.0,0.022995772429826103,0.034715786485550425,0.0478534168358154,0.18118855227692718,1,608,223,0.18118855227692718,410,,zwickau
622,5_gram,300,cross,0.04269015232675687,0.025759287448683946,0.0026541098164006155,0.02501366216210938,0.036515097488596285,0.05399410107858878,0.15999171519454977,0,608,314,0.15999171519454977,1325,True,zwickau
623,5_gram,301,cross,0.04510922927887676,0.030470526245520383,0.0,0.023910223810979823,0.039992266656797566,0.05708687026649124,0.258515572525441,1,680,275,0.258515572525441,1587,True,zwickau
301,5_gram,301,inner,0.04372161596564058,0.03318478742254672,0.0,0.021837537001520725,0.0365564691335594,0.056537076174577705,0.2830698216387484,2,680,283,0.2830698216387484,1603,,zwickau
624,5_gram,302,cross,0.033337450265533246,0.0215890057275407,0.003667095354407331,0.01870466242685537,0.03019940462581748,0.04372224035020623,0.2164823799916896,0,560,290,0.2164823799916896,782,True,zwickau
302,5_gram,302,inner,0.032836346563671015,0.023780143058299154,0.0,0.01752999402338963,0.028452296983793368,0.042310084611625345,0.21684027231275751,1,560,299,0.21684027231275751,2764,,zwickau
625,5_gram,303,cross,0.05078232975257508,0.02354495913746674,0.001193558765136414,0.035821786384374804,0.048964048425547024,0.06156817213369908,0.25988322482255666,0,1545,154,0.25988322482255666,985,True,zwickau
303,5_gram,303,inner,0.047757735684005036,0.024968482181581254,0.0,0.03187591085194563,0.04311662174625452,0.06014850722792138,0.24602443772579163,1,1545,164,0.24602443772579163,741,,zwickau
304,5_gram,304,inner,0.02752860912467175,0.018605544495991375,0.0,0.015712042415449545,0.023610915157326266,0.03538961311969264,0.15251485761648037,3,487,164,0.15251485761648037,741,,zwickau
626,5_gram,304,cross,0.02848496733804037,0.017542959875261836,0.0,0.016426795850423226,0.02476238724236969,0.038180535007067716,0.13193358339223699,1,487,154,0.13193358339223699,985,True,zwickau
627,5_gram,305,cross,0.0324163923164626,0.018091392389914387,0.0012775942227622311,0.019075646015837965,0.030229001858202854,0.0414800779078695,0.09634737275239888,0,629,25,0.09634737275239888,1459,True,zwickau
305,5_gram,305,inner,0.030296440159672023,0.018973126714536347,0.0,0.015905982626538032,0.027529738027558204,0.04095599411915082,0.09548924844349899,1,629,152,0.09548924844349899,1518,,zwickau
628,5_gram,306,cross,0.032875074564706494,0.019526265526666035,0.0007462697481807816,0.019894788064343874,0.02929878979019604,0.04060428295159796,0.133277562044396,0,635,224,0.133277562044396,998,True,zwickau
306,5_gram,306,inner,0.03141811522179064,0.020140699638415926,0.0,0.016480208156496673,0.026733879878430112,0.042422623559019074,0.1263575619366407,1,635,215,0.1263575619366407,981,,zwickau
629,5_gram,307,cross,0.030840250730209053,0.026588918634668408,0.0,0.013310628601853012,0.026892239563384115,0.040017876347952085,0.2543917002205274,3,496,293,0.2543917002205274,740,True,zwickau
307,5_gram,307,inner,0.0285476991156788,0.027163602265346528,0.0,0.010833337739877637,0.022985030308725115,0.039723915507342784,0.2373785643529369,8,496,301,0.2373785643529369,680,,zwickau
308,5_gram,308,inner,0.0335744314969995,0.02317086870998894,0.0,0.017882089866486837,0.029062971728308157,0.0439429684596177,0.2035679777764791,3,939,310,0.2035679777764791,663,,zwickau
630,5_gram,308,cross,0.03475365631569219,0.021470442267632568,0.0,0.018945035597471387,0.030851280182837396,0.044906342232767175,0.17859664213756318,1,939,302,0.17859664213756318,632,True,zwickau
631,5_gram,309,cross,0.030944767996169697,0.01853627096642387,0.0,0.01876559263885428,0.027741789057898914,0.03958658489676336,0.11829030964583799,1,482,300,0.11829030964583799,944,True,zwickau
309,5_gram,309,inner,0.029564297292192485,0.019649220008129603,0.0,0.016295656739128975,0.02563023264965383,0.040082729560668044,0.13191165928585832,2,482,308,0.13191165928585832,939,,zwickau
632,5_gram,310,cross,0.02651609576485568,0.019852282369066263,0.0,0.013982127121239259,0.02239868825509146,0.03452704719176019,0.20685664909881935,2,663,300,0.20685664909881935,944,True,zwickau
310,5_gram,310,inner,0.024933547847495255,0.01984934752604965,0.0,0.012257787127068261,0.020366845527281727,0.032621606796039,0.2035679777764791,3,663,308,0.2035679777764791,939,,zwickau
633,5_gram,311,cross,0.042248799941989074,0.021561410101629916,0.002431924973450121,0.0260379967856797,0.041554578773414244,0.05507539178107484,0.13072008770309804,0,970,291,0.13072008770309804,2679,True,zwickau
311,5_gram,311,inner,0.039769588976465216,0.02285502508436368,0.0,0.0228220911511505,0.03734303213914351,0.051548969963558594,0.14328703324974315,1,970,299,0.14328703324974315,2764,,zwickau
634,5_gram,312,cross,0.022307847622880586,0.016042216649616914,0.0,0.009947659538882832,0.01851731616379851,0.03016684090052485,0.09134105055549996,4,342,222,0.09134105055549996,798,True,zwickau
312,5_gram,312,inner,0.021686647763728816,0.01635853394033334,0.0,0.008715471358600228,0.018133521392689176,0.030367735021778527,0.09114026506125728,12,342,213,0.09114026506125728,574,,zwickau
635,5_gram,313,cross,0.05158572584113248,0.024387564000938798,0.003613516473836653,0.03486373020801478,0.049198411592089465,0.06556039954787335,0.20140349016873463,0,1912,308,0.20140349016873463,1250,True,zwickau
313,5_gram,313,inner,0.04765147034453456,0.02392946129069275,0.0,0.031171923213374537,0.04434445118007108,0.062276701853082275,0.21359406552423826,1,1912,316,0.21359406552423826,1240,,zwickau
636,5_gram,314,cross,0.027050414317203595,0.014376379118086108,0.0,0.018018301994430996,0.02489710744062047,0.0341955874790501,0.09122476426949934,2,542,287,0.09122476426949934,647,True,zwickau
314,5_gram,314,inner,0.025515754234680138,0.014402500998854715,0.0,0.015296442401048195,0.02392789648651323,0.033975220314462415,0.08658002658625062,3,542,295,0.08658002658625062,663,,zwickau
637,5_gram,315,cross,0.03465666843495248,0.01557701297368306,0.004448532909368766,0.023500037473258517,0.033357658537083536,0.04411906476827146,0.10337982597441601,0,907,308,0.10337982597441601,1250,True,zwickau
315,5_gram,315,inner,0.03289442953535651,0.016801360631619324,0.0008228521340585731,0.02047762778146611,0.03142483565042837,0.04251256566559021,0.10728473259916939,0,907,316,0.10728473259916939,1240,,zwickau
316,5_gram,316,inner,0.04277311656850103,0.023978224689050833,0.0,0.025827537398258205,0.03983620136850152,0.05530523813059552,0.21359406552423826,1,1240,313,0.21359406552423826,1912,,zwickau
638,5_gram,316,cross,0.045244313843923106,0.023146707072369422,0.004363787652169236,0.02830795615929614,0.04310143502752665,0.058711414984747884,0.2054562913305157,0,1240,305,0.2054562913305157,1906,True,zwickau
639,5_gram,317,cross,0.026428557358794316,0.015566003837792252,0.0,0.017165897425588772,0.023149272266964,0.031431185703735966,0.14310991865166517,1,556,313,0.14310991865166517,3226,True,zwickau
317,5_gram,317,inner,0.02499404983305272,0.014450511299026013,0.0,0.015916071173786635,0.022584254322960823,0.031138316338476482,0.12013925350857517,2,556,252,0.12013925350857517,87,,zwickau
640,5_gram,318,cross,0.051427599340002454,0.02205902810302121,0.007533687993523247,0.03525847364182615,0.050270570052849184,0.06465060155181282,0.12844750313144754,0,1535,118,0.12844750313144754,1405,True,zwickau
318,5_gram,318,inner,0.04884296487299123,0.023006013697353365,0.0010046484772380886,0.03356540470026187,0.047335450812395215,0.0614704639161115,0.1319409177844996,0,1535,313,0.1319409177844996,1912,,zwickau
641,5_gram,319,cross,0.03615899636593138,0.015953448995148212,0.004111709282900645,0.024852578408115333,0.03494887644768764,0.045337992489291656,0.09679876719680294,0,1418,118,0.09679876719680294,1405,True,zwickau
319,5_gram,319,inner,0.03457589757015975,0.01628304193828397,0.003571285635397436,0.02272130748982145,0.03278449459090037,0.04333262701612309,0.10802841436233557,0,1418,123,0.10802841436233557,1337,,zwickau
642,5_gram,320,cross,0.02460155285207464,0.013575542861660878,0.0015265801589717611,0.014372995282249102,0.02310848402447498,0.03407536673613292,0.11559385686314859,0,520,313,0.11559385686314859,3226,True,zwickau
320,5_gram,320,inner,0.02316232215182539,0.012738728659250107,0.0004271853270116754,0.013081689177168638,0.02187052453351916,0.031557674923073216,0.06731422024980104,0,520,297,0.06731422024980104,2488,,zwickau
321,5_gram,321,inner,0.010207248928117864,0.016763890953018976,0.0,0.0,0.005519150689483916,0.013074263610243143,0.14871609129644245,102,53,0,0.14871609129644245,31,,zwickau
643,5_gram,321,cross,0.0102949004960763,0.013363455170749595,0.0,0.0,0.006273760218333041,0.013622283708689044,0.08297797097884521,89,53,19,0.08297797097884521,360,False,zwickau
